File Path	chrom:TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	2026_04_2_1102
Injection Number	26
Position	136
Comment	Lord 8525 -- 7 Tage
Processing Method	VDA T-Ä Auswertung Logemann
Instrument Method	SDM
Type	Unknown
Status	Finished
Injection Date	4/3/2026
Injection Time	4:49:11 PM
Injection Volume (µl)	20.00
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.000722
Time Max. (min)	60.006800
Data Points	16762
Detector	ISQ
Generating Data System	Chromeleon 7.2.9 Build 11323 (300176)
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	428,779.391490
Signal Max.	6,424,765,800.182540
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406686

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
35.835080	0.204	5,166,288.674088
35.838482	0.2041	5,139,200.531695
35.841883	0.2041	5,064,894.935112
35.845283	0.204	4,889,838.009230
35.848685	0.2041	4,897,687.921335
35.852087	0.2041	4,994,118.794216
35.855487	0.204	4,906,909.199834
35.858888	0.2041	5,015,936.069456
35.862290	0.2041	5,137,573.091050
35.865692	0.2041	5,228,280.247240
35.869092	0.204	5,239,638.352699
35.872493	0.2041	5,124,860.310148
35.875895	0.2041	5,239,868.430297
35.879295	0.204	5,353,355.574487
35.882697	0.2041	5,403,703.452833
35.886098	0.2041	5,482,649.205179
35.889498	0.204	5,447,578.908266
35.892900	0.2041	5,391,910.661079
35.896302	0.2041	5,401,101.854649
35.899702	0.204	5,366,175.045553
35.903103	0.2041	5,261,697.245715
35.906505	0.2041	5,199,573.828499
35.909905	0.204	5,286,898.513657
35.913307	0.2041	5,242,189.612185
35.916708	0.2041	5,228,693.578406
35.920108	0.204	5,333,255.689743
35.923510	0.2041	5,224,291.262148
35.926912	0.2041	5,240,368.820271
35.930312	0.204	5,293,085.205225
35.933713	0.2041	5,304,075.375031
35.937115	0.2041	5,305,944.732276
35.940515	0.204	5,098,286.448036
35.943917	0.2041	4,987,830.951166
35.947318	0.2041	4,963,884.701325
35.950718	0.204	4,877,630.147627
35.954120	0.2041	4,833,590.437994
35.957522	0.2041	4,821,484.997152
35.960922	0.204	4,695,664.579583
35.964323	0.2041	4,529,966.293239
35.967725	0.2041	4,546,974.841137
35.971125	0.204	4,589,181.694447
35.974527	0.2041	4,562,306.395978
35.977928	0.2041	4,672,700.305948
35.981328	0.204	4,744,187.056832
35.984730	0.2041	4,722,636.838626
35.988132	0.2041	4,758,773.653569
35.991532	0.204	4,779,997.792849
35.994933	0.2041	4,861,156.541728
35.998335	0.2041	4,871,871.149586
36.001735	0.204	4,724,734.250704
36.005137	0.2041	4,637,203.001354
36.008538	0.2041	4,644,507.316179
36.011938	0.204	4,666,581.258117
36.015340	0.2041	4,629,232.444435
36.018742	0.2041	4,566,822.875986
36.022142	0.204	4,639,296.014413
36.025543	0.2041	4,798,805.290706
36.028945	0.2041	4,936,756.063985
36.032345	0.204	5,128,652.178948
36.035747	0.2041	5,353,023.608749
36.039148	0.2041	5,570,543.556614
36.042548	0.204	5,823,174.134965
36.045950	0.2041	6,061,018.168811
36.049352	0.2041	6,068,226.369131
36.052752	0.204	5,916,321.343543
36.056153	0.2041	5,823,421.709273
36.059555	0.2041	5,777,738.544124
36.062955	0.204	5,667,422.638310
36.066357	0.2041	5,573,524.971442
36.069758	0.2041	5,666,383.386093
36.073158	0.204	6,050,781.685346
36.076560	0.2041	7,077,953.375937
36.079962	0.2041	8,828,795.232645
36.083362	0.204	11,453,565.803523
36.086763	0.2041	15,217,384.599235
36.090165	0.2041	19,660,372.513424
36.093565	0.204	24,794,801.044029
36.096967	0.2041	30,428,876.353692
36.100368	0.2041	35,540,525.091201
36.103768	0.204	39,065,138.483608
36.107170	0.2041	41,253,753.518139
36.110572	0.2041	42,168,352.901419
36.113972	0.204	40,032,429.624786
36.117373	0.2041	35,591,926.563162
36.120775	0.2041	30,318,447.566482
36.124175	0.204	24,883,684.780949
36.127577	0.2041	20,139,233.618184
36.130978	0.2041	15,695,923.663712
36.134378	0.204	11,813,434.205758
36.137780	0.2041	9,102,359.662782
36.141182	0.2041	7,391,516.853263
36.144582	0.204	6,257,236.585721
36.147983	0.2041	5,502,816.573227
36.151385	0.2041	5,146,640.018626
36.154785	0.204	4,901,731.071530
36.158187	0.2041	4,686,291.446244
36.161588	0.2041	4,598,477.543991
36.164988	0.204	4,616,917.453810
36.168390	0.2041	4,666,263.310822
36.171792	0.2041	4,805,652.982497
36.175192	0.204	5,092,213.374819
36.178593	0.2041	5,431,701.064768
36.181995	0.2041	5,939,324.889260
36.185395	0.204	6,727,195.829113
36.188797	0.2041	7,849,357.120859
36.192198	0.2041	9,124,427.399298
36.195598	0.204	10,500,489.259190
36.199000	0.2041	11,931,060.530940
36.202402	0.2041	13,009,104.637353
36.205802	0.204	14,062,671.440615
36.209203	0.2041	15,312,625.200318
36.212605	0.2041	16,106,516.642392
36.216005	0.204	16,580,133.026311
36.219407	0.2041	17,146,541.139328
36.222808	0.2041	17,221,371.390779
36.226208	0.204	16,222,220.295432
36.229610	0.2041	14,686,017.122089
36.233012	0.2041	13,232,041.194811
36.236412	0.204	11,456,667.909383
36.239813	0.2041	9,482,610.226648
36.243215	0.2041	8,098,323.708253
36.246615	0.204	7,001,116.698618
36.250017	0.2041	6,212,450.809383
36.253418	0.2041	5,963,774.725137
36.256818	0.204	6,109,724.252713
36.260220	0.2041	6,885,432.041436
36.263622	0.2041	8,218,144.851130
36.267022	0.204	10,170,398.244313
36.270423	0.2041	12,925,485.087382
36.273825	0.2041	16,396,634.289684
36.277225	0.204	20,636,903.501091
36.280627	0.2041	24,563,093.099004
36.284028	0.2041	27,705,098.403350
36.287428	0.204	29,832,907.999911
36.290830	0.2041	29,265,715.467174
36.294232	0.2041	27,267,855.304181
36.297632	0.204	24,658,591.057688
36.301033	0.2041	20,961,439.385702
36.304435	0.2041	17,289,982.120936
36.307835	0.204	13,878,934.553046
36.311237	0.2041	10,987,880.013948
36.314638	0.2041	8,862,147.590355
36.318038	0.204	7,181,939.286203
36.321440	0.2041	6,122,263.319710
36.324842	0.2041	5,611,426.373135
36.328242	0.204	5,247,119.759392
36.331643	0.2041	5,120,430.858349
36.335045	0.2041	5,001,805.545347
36.338445	0.204	4,834,324.689035
36.341847	0.2041	4,887,036.296970
36.345248	0.2041	4,860,739.301346
36.348648	0.204	4,723,706.598104
36.352050	0.2041	4,616,624.355416
36.355452	0.2041	4,532,964.410227
36.358852	0.204	4,497,958.758575
36.362253	0.2041	4,532,382.496300
36.365655	0.2041	4,513,863.945423
36.369055	0.204	4,379,180.942930
36.372457	0.2041	4,416,115.022501
36.375858	0.2041	4,433,809.747520
36.379258	0.204	4,359,670.118074
36.382660	0.2041	4,433,943.962152
36.386062	0.2041	4,622,505.772792
36.389462	0.204	4,709,784.739748
36.392863	0.2041	4,767,947.373818
36.396265	0.2041	5,102,193.044395
36.399665	0.204	5,436,625.523629
36.403067	0.2041	5,743,738.947215
36.406468	0.2041	6,192,540.599822
36.409868	0.204	6,815,937.735221
36.413270	0.2041	7,798,244.145445
36.416672	0.2041	9,410,650.943561
36.420072	0.204	12,206,781.216804
36.423473	0.2041	16,697,223.338863
36.426875	0.2041	23,328,892.487525
36.430275	0.204	32,302,026.821756
36.433677	0.2041	43,766,745.188132
36.437078	0.2041	56,683,658.049790
36.440478	0.204	69,805,521.869004
36.443880	0.2041	80,921,644.702876
36.447282	0.2041	88,034,119.485575
36.450682	0.204	90,822,594.254461
36.454083	0.2041	87,744,330.328952
36.457485	0.2041	80,840,932.459479
36.460885	0.204	70,189,263.857599
36.464287	0.2041	56,570,122.299814
36.467688	0.2041	44,743,104.019237
36.471088	0.204	33,355,135.328409
36.474490	0.2041	23,091,814.545011
36.477892	0.2041	16,155,682.077443
36.481293	0.2041	11,318,717.525074
36.484693	0.204	8,548,151.189936
36.488095	0.2041	7,114,799.777195
36.491497	0.2041	6,263,344.829635
36.494897	0.204	6,128,546.976592
36.498298	0.2041	6,164,592.247620
36.501700	0.2041	6,339,286.814563
36.505100	0.204	6,808,335.126505
36.508502	0.2041	7,217,719.046561
36.511903	0.2041	7,639,191.065756
36.515303	0.204	7,865,491.317951
36.518705	0.2041	7,819,998.661266
36.522107	0.2041	7,764,126.977216
36.525507	0.204	7,524,170.324832
36.528908	0.2041	7,234,728.669239
36.532310	0.2041	7,127,726.358010
36.535710	0.204	7,003,264.795228
36.539112	0.2041	6,503,610.357585
36.542513	0.2041	5,994,669.130991
36.545913	0.204	5,658,352.910329
36.549315	0.2041	5,372,944.417719
36.552717	0.2041	5,214,789.995569
36.556117	0.204	4,890,952.420342
36.559518	0.2041	4,638,651.416142
36.562920	0.2041	4,573,768.303146
36.566320	0.204	4,359,704.034048
36.569722	0.2041	4,342,972.626579
36.573123	0.2041	4,477,809.218757
36.576523	0.204	4,383,808.665691
36.579925	0.2041	4,285,134.585612
36.583327	0.2041	4,356,507.042013
36.586727	0.204	4,428,210.319292
36.590128	0.2041	4,441,721.221323
36.593530	0.2041	4,512,852.913503
36.596930	0.204	4,569,915.917322
36.600332	0.2041	4,599,787.693581
36.603733	0.2041	4,677,944.412674
36.607133	0.204	4,785,820.377881
36.610535	0.2041	4,761,353.470103
36.613937	0.2041	4,561,007.150642
36.617337	0.204	4,480,238.588623
36.620738	0.2041	4,460,233.537741
36.624140	0.2041	4,528,862.223770
36.627540	0.204	4,661,318.006460
36.630942	0.2041	4,506,285.575870
36.634343	0.2041	4,423,211.490122
36.637743	0.204	4,502,689.764106
36.641145	0.2041	4,501,319.482517
36.644547	0.2041	4,647,267.207206
36.647947	0.204	4,740,930.149478
36.651348	0.2041	4,648,970.597896
36.654750	0.2041	4,651,991.130363
36.658150	0.204	4,614,712.525962
36.661552	0.2041	4,643,358.242640
36.664953	0.2041	4,521,635.041799
36.668353	0.204	4,275,561.045133
36.671755	0.2041	4,374,047.828381
36.675157	0.2041	4,350,875.139139
36.678557	0.204	4,180,842.160833
36.681958	0.2041	4,101,811.576715
36.685360	0.2041	4,041,078.729686
36.688760	0.204	4,001,975.367568
36.692162	0.2041	4,030,983.988919
36.695563	0.2041	4,024,692.285244
36.698963	0.204	3,984,255.987107
36.702365	0.2041	4,178,458.123770
36.705767	0.2041	4,389,438.442184
36.709167	0.204	4,587,033.107301
36.712568	0.2041	4,834,189.187011
36.715970	0.2041	4,932,754.055080
36.719370	0.204	4,983,506.629162
36.722772	0.2041	5,070,737.251617
36.726173	0.2041	5,156,065.446721
36.729573	0.204	5,139,214.822730
36.732975	0.2041	5,179,790.395363
36.736377	0.2041	5,120,393.891172
36.739777	0.204	5,007,581.293065
36.743178	0.2041	5,000,204.204438
36.746580	0.2041	4,805,968.560660
36.749980	0.204	4,632,484.877316
36.753382	0.2041	4,531,936.339225
36.756783	0.2041	4,402,641.662675
36.760183	0.204	4,349,382.383924
36.763585	0.2041	4,392,525.554138
36.766987	0.2041	4,372,679.641078
36.770387	0.204	4,426,319.407471
36.773788	0.2041	4,774,261.165360
36.777190	0.2041	5,206,498.984481
36.780590	0.204	5,888,191.285808
36.783992	0.2041	7,207,202.033958
36.787393	0.2041	9,410,421.104813
36.790793	0.204	12,397,524.677456
36.794195	0.2041	16,117,713.302941
36.797597	0.2041	20,524,201.147601
36.800997	0.204	25,396,373.314619
36.804398	0.2041	29,696,197.406917
36.807800	0.2041	32,724,116.598373
36.811200	0.204	34,694,326.001535
36.814602	0.2041	34,933,363.041755
36.818003	0.2041	33,649,108.561265
36.821403	0.204	31,421,928.175781
36.824805	0.2041	28,685,437.996942
36.828207	0.2041	26,397,687.405211
36.831607	0.204	24,770,043.835647
36.835008	0.2041	23,481,111.131968
36.838410	0.2041	22,912,096.280325
36.841810	0.204	22,422,826.323189
36.845212	0.2041	21,149,815.204250
36.848613	0.2041	20,102,620.797159
36.852013	0.204	19,044,796.044037
36.855415	0.2041	17,477,422.786962
36.858817	0.2041	15,851,362.111674
36.862217	0.204	14,337,295.296379
36.865618	0.2041	13,000,447.093080
36.869020	0.2041	12,006,214.152716
36.872420	0.204	11,481,469.154131
36.875822	0.2041	10,910,971.755969
36.879223	0.2041	10,448,065.205280
36.882623	0.204	10,450,410.821101
36.886025	0.2041	10,542,356.380586
36.889427	0.2041	10,396,231.576486
36.892827	0.204	10,438,130.885266
36.896228	0.2041	11,204,421.199430
36.899630	0.2041	12,327,565.751371
36.903030	0.204	13,750,551.965672
36.906432	0.2041	16,100,328.124243
36.909833	0.2041	19,219,117.092905
36.913233	0.204	22,900,683.929408
36.916635	0.2041	27,362,278.797981
36.920037	0.2041	31,480,689.389389
36.923437	0.204	34,915,174.888894
36.926838	0.2041	36,995,050.893912
36.930240	0.2041	37,284,099.765620
36.933640	0.204	36,907,479.432615
36.937042	0.2041	34,312,489.099351
36.940443	0.2041	29,878,530.398005
36.943843	0.204	26,269,314.175966
36.947245	0.2041	22,450,265.492884
36.950647	0.2041	18,102,805.662658
36.954047	0.204	14,954,068.803728
36.957448	0.2041	12,330,089.146082
36.960850	0.2041	10,018,682.540784
36.964250	0.204	8,751,723.527326
36.967652	0.2041	7,811,863.019762
36.971053	0.2041	6,940,429.139497
36.974453	0.204	6,441,492.335863
36.977855	0.2041	6,160,032.589901
36.981257	0.2041	5,887,359.707020
36.984657	0.204	5,754,671.730084
36.988058	0.2041	5,695,799.515449
36.991460	0.2041	5,672,062.587603
36.994860	0.204	5,653,569.663027
36.998262	0.2041	5,674,380.961021
37.001663	0.2041	5,781,344.137349
37.005063	0.204	5,757,180.050765
37.008465	0.2041	5,753,522.495502
37.011867	0.2041	5,806,706.990702
37.015267	0.204	5,854,943.397106
37.018668	0.2041	5,986,451.291710
37.022070	0.2041	6,320,811.610424
37.025470	0.204	6,697,554.570149
37.028872	0.2041	7,249,634.014778
37.032273	0.2041	7,902,728.744356
37.035673	0.204	8,324,898.135864
37.039075	0.2041	8,726,698.098470
37.042477	0.2041	8,795,774.381552
37.045877	0.204	8,543,016.654933
37.049278	0.2041	8,235,901.954212
37.052680	0.2041	7,730,235.665603
37.056080	0.204	7,132,928.926180
37.059482	0.2041	6,626,321.256472
37.062883	0.2041	6,096,516.717119
37.066285	0.2041	5,678,971.360176
37.069685	0.204	5,340,500.976175
37.073087	0.2041	4,980,252.670310
37.076488	0.2041	4,964,943.974527
37.079888	0.204	4,867,939.298274
37.083290	0.2041	4,682,159.135252
37.086692	0.2041	4,738,995.302714
37.090092	0.204	4,652,049.078623
37.093493	0.2041	4,606,189.198193
37.096895	0.2041	4,577,057.364151
37.100295	0.204	4,383,159.540877
37.103697	0.2041	4,271,509.547373
37.107098	0.2041	4,296,851.152300
37.110498	0.204	4,395,107.119587
37.113900	0.2041	4,417,126.469745
37.117302	0.2041	4,376,855.100530
37.120702	0.204	4,417,889.268576
37.124103	0.2041	4,402,743.301920
37.127505	0.2041	4,334,066.935609
37.130905	0.204	4,396,752.752501
37.134307	0.2041	4,491,907.698136
37.137708	0.2041	4,777,592.230154
37.141108	0.204	5,467,990.214271
37.144510	0.2041	6,406,104.830862
37.147912	0.2041	7,563,894.878826
37.151312	0.204	9,151,536.454177
37.154713	0.2041	10,987,501.780877
37.158115	0.2041	12,737,233.596437
37.161515	0.204	14,426,740.401303
37.164917	0.2041	15,842,491.525506
37.168318	0.2041	16,518,165.141083
37.171718	0.204	16,101,605.832124
37.175120	0.2041	15,142,584.032524
37.178522	0.2041	13,671,130.598612
37.181922	0.204	11,823,395.549067
37.185323	0.2041	10,289,124.566230
37.188725	0.2041	8,908,348.815867
37.192125	0.204	7,970,458.705127
37.195527	0.2041	7,639,483.472416
37.198928	0.2041	8,073,367.299483
37.202328	0.204	9,538,853.832229
37.205730	0.2041	11,815,882.197535
37.209132	0.2041	14,883,897.749010
37.212532	0.204	18,715,577.217731
37.215933	0.2041	22,571,186.961177
37.219335	0.2041	26,070,543.869731
37.222735	0.204	28,062,029.461390
37.226137	0.2041	27,958,427.397412
37.229538	0.2041	26,429,841.142157
37.232938	0.204	23,537,019.062915
37.236340	0.2041	20,293,036.195913
37.239742	0.2041	16,691,590.745636
37.243142	0.204	13,290,777.868990
37.246543	0.2041	11,482,477.427752
37.249945	0.2041	10,616,537.309581
37.253345	0.204	10,741,542.905972
37.256747	0.2041	12,308,275.251359
37.260148	0.2041	15,516,587.321920
37.263548	0.204	21,359,451.691356
37.266950	0.2041	29,042,627.049681
37.270352	0.2041	38,424,975.473795
37.273752	0.204	49,010,445.475479
37.277153	0.2041	57,789,238.047935
37.280555	0.2041	65,017,324.594302
37.283955	0.204	69,720,157.297103
37.287357	0.2041	70,437,212.959791
37.290758	0.2041	67,583,068.740423
37.294158	0.204	59,658,093.913141
37.297560	0.2041	49,440,395.378996
37.300962	0.2041	40,064,535.403761
37.304362	0.204	31,349,312.720562
37.307763	0.2041	24,115,574.011330
37.311165	0.2041	18,651,779.675482
37.314565	0.204	14,989,218.306002
37.317967	0.2041	12,689,763.194718
37.321368	0.2041	11,278,161.931911
37.324768	0.204	10,869,368.121528
37.328170	0.2041	11,518,663.150273
37.331572	0.2041	13,187,333.705197
37.334972	0.204	15,911,436.941996
37.338373	0.2041	19,687,019.986151
37.341775	0.2041	24,423,176.881138
37.345175	0.204	30,167,977.271161
37.348577	0.2041	36,147,265.575384
37.351978	0.2041	40,586,613.379717
37.355378	0.204	42,756,495.517100
37.358780	0.2041	43,506,569.496556
37.362182	0.2041	41,247,887.786891
37.365582	0.204	36,929,008.066508
37.368983	0.2041	32,754,558.453123
37.372385	0.2041	27,797,820.886870
37.375785	0.204	22,950,470.018522
37.379187	0.2041	18,704,664.383247
37.382588	0.2041	15,332,216.492742
37.385988	0.204	12,980,621.363505
37.389390	0.2041	11,031,994.247076
37.392792	0.2041	9,659,493.929255
37.396192	0.204	8,744,514.829209
37.399593	0.2041	7,970,245.862607
37.402995	0.2041	7,358,453.582739
37.406395	0.204	6,963,662.286698
37.409797	0.2041	6,728,919.040974
37.413198	0.2041	6,797,433.739315
37.416598	0.204	7,585,167.043346
37.420000	0.2041	10,212,977.834202
37.423402	0.2041	16,601,534.229841
37.426802	0.204	29,939,204.493762
37.430203	0.2041	54,819,478.967772
37.433605	0.2041	97,451,893.473498
37.437005	0.204	163,243,602.807865
37.440407	0.2041	249,830,453.524070
37.443808	0.2041	353,527,275.775701
37.447208	0.204	459,455,774.574363
37.450610	0.2041	541,386,660.725751
37.454012	0.2041	584,356,532.260753
37.457412	0.204	575,073,359.840472
37.460813	0.2041	510,859,772.029580
37.464215	0.2041	409,709,819.869492
37.467615	0.204	297,912,904.020182
37.471017	0.2041	198,535,800.602185
37.474418	0.2041	122,421,598.950631
37.477818	0.204	71,006,170.091452
37.481220	0.2041	40,917,645.112897
37.484622	0.2041	27,172,219.261882
37.488022	0.204	22,973,631.708532
37.491423	0.2041	24,645,266.783808
37.494825	0.2041	30,692,592.277685
37.498225	0.204	39,877,123.880708
37.501627	0.2041	52,225,705.722178
37.505028	0.2041	65,868,672.053426
37.508428	0.204	78,637,084.320722
37.511830	0.2041	87,311,756.186503
37.515232	0.2041	90,148,693.234179
37.518632	0.204	87,387,959.780436
37.522033	0.2041	77,340,046.403584
37.525435	0.2041	62,585,824.158545
37.528835	0.204	47,910,839.268143
37.532237	0.2041	34,705,755.528856
37.535638	0.2041	23,939,981.271475
37.539038	0.204	16,516,165.650621
37.542440	0.2041	11,756,443.370195
37.545842	0.2041	8,624,312.790319
37.549242	0.204	7,003,368.075286
37.552643	0.2041	6,169,235.311609
37.556045	0.2041	5,597,277.089032
37.559445	0.204	5,408,803.880651
37.562847	0.2041	5,374,157.234970
37.566248	0.2041	5,410,863.415167
37.569648	0.204	5,520,432.748314
37.573050	0.2041	5,642,026.015834
37.576452	0.2041	5,884,808.679047
37.579852	0.204	6,224,173.430237
37.583253	0.2041	6,631,946.827940
37.586655	0.2041	6,893,909.727157
37.590055	0.204	7,008,305.531748
37.593457	0.2041	6,971,222.057603
37.596858	0.2041	6,813,461.246677
37.600258	0.204	6,654,349.427949
37.603660	0.2041	6,281,122.683651
37.607062	0.2041	5,930,275.154579
37.610462	0.204	5,581,736.235299
37.613863	0.2041	5,136,778.643852
37.617265	0.2041	4,879,907.683272
37.620665	0.204	4,718,299.325094
37.624067	0.2041	4,622,311.728548
37.627468	0.2041	4,555,143.721866
37.630868	0.204	4,433,914.708839
37.634270	0.2041	4,489,887.031281
37.637672	0.2041	4,639,034.393726
37.641072	0.204	4,926,680.820344
37.644473	0.2041	5,412,661.992378
37.647875	0.2041	6,015,004.285492
37.651275	0.204	7,166,686.501888
37.654677	0.2041	8,958,569.005497
37.658078	0.2041	11,229,882.582006
37.661478	0.204	13,956,004.804944
37.664880	0.2041	17,226,185.369618
37.668282	0.2041	20,455,699.875410
37.671682	0.204	22,968,039.644454
37.675083	0.2041	24,473,146.328065
37.678485	0.2041	24,495,734.743583
37.681885	0.204	23,101,079.337601
37.685287	0.2041	20,390,378.112783
37.688688	0.2041	17,090,096.159468
37.692088	0.204	13,929,928.136781
37.695490	0.2041	11,063,098.962083
37.698892	0.2041	8,699,701.456331
37.702292	0.204	7,261,611.500983
37.705693	0.2041	6,864,516.210039
37.709095	0.2041	6,713,470.980745
37.712495	0.204	7,015,833.897775
37.715897	0.2041	7,737,017.746166
37.719298	0.2041	8,373,597.954386
37.722700	0.2041	9,013,587.136291
37.726100	0.204	9,424,747.610353
37.729502	0.2041	9,580,294.598233
37.732903	0.2041	9,188,359.029523
37.736303	0.204	8,438,098.420576
37.739705	0.2041	7,780,011.783575
37.743107	0.2041	7,139,252.768116
37.746507	0.204	6,515,633.056555
37.749908	0.2041	5,877,283.086588
37.753310	0.2041	5,554,805.874047
37.756710	0.204	5,533,027.383198
37.760112	0.2041	5,616,110.121283
37.763513	0.2041	6,024,163.980108
37.766913	0.204	6,357,519.484831
37.770315	0.2041	6,477,253.295694
37.773717	0.2041	6,977,233.896102
37.777117	0.204	7,517,592.182845
37.780518	0.2041	7,638,352.424102
37.783920	0.2041	7,566,219.587312
37.787320	0.204	7,628,532.194833
37.790722	0.2041	7,687,513.287835
37.794123	0.2041	7,451,419.437078
37.797523	0.204	7,070,553.236636
37.800925	0.2041	6,765,871.724972
37.804327	0.2041	6,728,791.481564
37.807727	0.204	6,778,230.939924
37.811128	0.2041	6,942,281.868497
37.814530	0.2041	7,478,538.745582
37.817930	0.204	8,401,964.713718
37.821332	0.2041	9,658,317.462273
37.824733	0.2041	11,356,545.699123
37.828133	0.204	13,522,025.871460
37.831535	0.2041	15,916,716.851239
37.834937	0.2041	18,119,386.036459
37.838337	0.204	19,779,542.258775
37.841738	0.2041	20,863,580.852288
37.845140	0.2041	20,872,064.332101
37.848540	0.204	20,227,979.088548
37.851942	0.2041	19,072,000.267108
37.855343	0.2041	17,372,661.911341
37.858743	0.204	15,873,948.252944
37.862145	0.2041	14,275,173.418615
37.865547	0.2041	13,118,240.441927
37.868947	0.204	12,279,206.242895
37.872348	0.2041	11,390,988.602265
37.875750	0.2041	10,815,366.049611
37.879150	0.204	10,045,935.331931
37.882552	0.2041	9,314,457.208974
37.885953	0.2041	8,833,039.490361
37.889353	0.204	8,417,008.679089
37.892755	0.2041	8,044,742.319104
37.896157	0.2041	7,564,091.753663
37.899557	0.204	7,228,141.313569
37.902958	0.2041	7,050,379.872806
37.906360	0.2041	6,796,974.469326
37.909760	0.204	6,720,776.270896
37.913162	0.2041	6,689,273.197544
37.916563	0.2041	6,459,170.002395
37.919963	0.204	6,363,122.070017
37.923365	0.2041	6,481,037.803858
37.926767	0.2041	6,439,966.050505
37.930167	0.204	6,360,689.044757
37.933568	0.2041	6,497,280.220334
37.936970	0.2041	6,572,673.187810
37.940370	0.204	6,835,450.222577
37.943772	0.2041	7,377,548.387427
37.947173	0.2041	8,260,291.324945
37.950573	0.204	10,122,895.354293
37.953975	0.2041	12,662,137.515488
37.957377	0.2041	15,906,972.170525
37.960777	0.204	19,760,664.742369
37.964178	0.2041	23,690,905.029871
37.967580	0.2041	27,254,013.980379
37.970980	0.204	29,957,830.736011
37.974382	0.2041	31,895,408.854289
37.977783	0.2041	33,438,886.477646
37.981183	0.204	35,936,726.223089
37.984585	0.2041	41,628,417.036487
37.987987	0.2041	51,685,769.727595
37.991387	0.204	67,837,240.857686
37.994788	0.2041	89,311,596.552907
37.998190	0.2041	110,504,477.650862
38.001590	0.204	128,187,067.078119
38.004992	0.2041	137,113,462.589272
38.008393	0.2041	132,577,221.695148
38.011793	0.204	115,948,221.866999
38.015195	0.2041	92,037,793.281846
38.018597	0.2041	67,521,947.821448
38.021997	0.204	45,659,891.369621
38.025398	0.2041	28,899,268.959583
38.028800	0.2041	18,118,908.399985
38.032200	0.204	11,756,268.476426
38.035602	0.2041	8,490,469.077824
38.039003	0.2041	6,896,387.565945
38.042403	0.204	6,221,661.285288
38.045805	0.2041	5,851,748.528323
38.049207	0.2041	5,595,826.112332
38.052607	0.204	5,481,477.330043
38.056008	0.2041	5,432,594.348262
38.059410	0.2041	5,357,968.336264
38.062810	0.204	5,129,769.638466
38.066212	0.2041	5,026,330.119542
38.069613	0.2041	4,941,575.211516
38.073013	0.204	4,653,260.408330
38.076415	0.2041	4,506,582.036731
38.079817	0.2041	4,656,063.859076
38.083217	0.204	4,762,953.245636
38.086618	0.2041	4,827,268.444291
38.090020	0.2041	5,165,455.800236
38.093420	0.204	5,615,693.377432
38.096822	0.2041	5,988,917.575018
38.100223	0.2041	6,350,971.015702
38.103623	0.204	6,594,200.360777
38.107025	0.2041	6,776,569.311997
38.110427	0.2041	7,014,099.776586
38.113827	0.204	7,045,979.618824
38.117228	0.2041	6,862,488.012977
38.120630	0.2041	6,689,415.876519
38.124030	0.204	6,682,457.595740
38.127432	0.2041	6,858,257.605847
38.130833	0.2041	7,418,506.178336
38.134233	0.204	8,136,048.349441
38.137635	0.2041	8,713,311.106781
38.141037	0.2041	9,496,445.144707
38.144437	0.204	10,475,863.860040
38.147838	0.2041	11,255,440.988356
38.151240	0.2041	11,788,227.228424
38.154640	0.204	12,559,479.463138
38.158042	0.2041	13,927,267.826825
38.161443	0.2041	15,775,267.722226
38.164843	0.204	18,513,787.942215
38.168245	0.2041	22,548,766.553402
38.171647	0.2041	27,652,003.567002
38.175047	0.204	34,443,290.852680
38.178448	0.2041	42,725,761.338856
38.181850	0.2041	51,241,790.427759
38.185250	0.204	61,565,705.557310
38.188652	0.2041	73,639,509.671749
38.192053	0.2041	86,359,472.189022
38.195453	0.204	101,132,280.075576
38.198855	0.2041	117,537,874.592320
38.202257	0.2041	136,160,970.253632
38.205657	0.204	157,234,460.581680
38.209058	0.2041	180,031,558.753472
38.212460	0.2041	200,870,308.282889
38.215860	0.204	216,416,432.386639
38.219262	0.2041	226,542,100.416832
38.222663	0.2041	229,408,271.858105
38.226063	0.204	233,136,340.642978
38.229465	0.2041	238,216,958.210185
38.232867	0.2041	242,941,472.617644
38.236267	0.204	255,041,667.505223
38.239668	0.2041	266,071,207.825492
38.243070	0.2041	272,060,093.990583
38.246470	0.204	269,809,369.968756
38.249872	0.2041	251,824,576.634968
38.253273	0.2041	222,109,877.797820
38.256673	0.204	184,566,848.560103
38.260075	0.2041	142,976,505.742279
38.263477	0.2041	104,144,910.028242
38.266877	0.204	75,365,602.104216
38.270278	0.2041	56,769,558.964282
38.273680	0.2041	45,638,594.900028
38.277080	0.204	40,424,076.519952
38.280482	0.2041	38,135,405.677788
38.283883	0.2041	37,248,425.666831
38.287285	0.2041	35,531,456.851869
