File Path	chrom:TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	2026_04_2_9727
Injection Number	14
Position	124
Comment	Terroson EP 6055 -- 7 Tage
Processing Method	VDA T-Ä Auswertung Logemann
Instrument Method	SDM
Type	Unknown
Status	Finished
Injection Date	4/3/2026
Injection Time	3:44:16 AM
Injection Volume (µl)	20.00
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.000582
Time Max. (min)	60.006660
Data Points	16762
Detector	ISQ
Generating Data System	Chromeleon 7.2.9 Build 11323 (300176)
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	494,855.303040
Signal Max.	2,338,824,082.435260
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406686

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
37.501487	0.2041	2,244,129.710909
37.504888	0.2041	2,346,775.075716
37.508288	0.204	2,339,301.292567
37.511690	0.2041	2,298,769.337447
37.515092	0.2041	2,241,318.496315
37.518493	0.2041	2,135,895.639718
37.521893	0.204	2,049,631.833946
37.525295	0.2041	1,925,610.592185
37.528697	0.2041	1,731,233.668130
37.532097	0.204	1,717,893.692459
37.535498	0.2041	1,818,658.594276
37.538900	0.2041	1,832,184.770906
37.542300	0.204	1,827,311.106434
37.545702	0.2041	1,963,454.529580
37.549103	0.2041	2,205,080.148646
37.552503	0.204	2,421,657.941678
37.555905	0.2041	2,593,203.951935
37.559307	0.2041	2,639,966.324735
37.562707	0.204	2,707,011.607328
37.566108	0.2041	2,882,881.949162
37.569510	0.2041	2,878,257.610543
37.572910	0.204	2,732,446.920623
37.576312	0.2041	2,591,572.263542
37.579713	0.2041	2,350,041.332937
37.583113	0.204	2,157,787.537288
37.586515	0.2041	2,013,684.319489
37.589917	0.2041	1,897,702.958708
37.593317	0.204	1,845,766.354387
37.596718	0.2041	1,720,283.196353
37.600120	0.2041	1,608,883.010712
37.603520	0.204	1,596,165.046966
37.606922	0.2041	1,645,393.215546
37.610323	0.2041	1,643,374.244637
37.613723	0.204	1,562,808.700619
37.617125	0.2041	1,517,339.365335
37.620527	0.2041	1,481,332.916249
37.623927	0.204	1,470,893.370603
37.627328	0.2041	1,554,229.947468
37.630730	0.2041	1,639,971.753866
37.634130	0.204	1,661,474.069640
37.637532	0.2041	1,684,813.583821
37.640933	0.2041	1,746,893.306009
37.644333	0.204	1,934,761.959288
37.647735	0.2041	2,077,264.780594
37.651137	0.2041	2,095,224.694626
37.654537	0.204	2,187,671.408617
37.657938	0.2041	2,150,077.372498
37.661340	0.2041	2,070,901.855119
37.664740	0.204	2,021,320.465566
37.668142	0.2041	1,820,031.834824
37.671543	0.2041	1,681,109.243888
37.674943	0.204	1,696,547.871038
37.678345	0.2041	1,659,316.923353
37.681747	0.2041	1,619,282.626870
37.685147	0.204	1,767,136.197183
37.688548	0.2041	2,011,453.048492
37.691950	0.2041	2,350,992.063394
37.695350	0.204	2,867,883.739879
37.698752	0.2041	3,452,607.096120
37.702153	0.2041	3,966,519.744350
37.705553	0.204	4,353,011.881982
37.708955	0.2041	4,676,690.710696
37.712357	0.2041	4,714,943.730176
37.715757	0.204	4,325,143.393107
37.719158	0.2041	3,914,437.082107
37.722560	0.2041	3,498,203.931453
37.725960	0.204	2,979,281.839284
37.729362	0.2041	2,562,560.206394
37.732763	0.2041	2,250,490.522471
37.736163	0.204	1,970,869.232747
37.739565	0.2041	1,775,395.145419
37.742967	0.2041	1,676,817.388805
37.746367	0.204	1,594,600.956583
37.749768	0.2041	1,534,295.551658
37.753170	0.2041	1,566,058.805317
37.756570	0.204	1,614,436.782172
37.759972	0.2041	1,685,430.402415
37.763373	0.2041	1,822,198.251735
37.766773	0.204	1,847,126.865190
37.770175	0.2041	1,945,360.392314
37.773577	0.2041	2,189,221.555208
37.776977	0.204	2,306,736.673021
37.780378	0.2041	2,559,140.071810
37.783780	0.2041	2,796,523.141616
37.787180	0.204	2,687,017.177098
37.790582	0.2041	2,580,021.041207
37.793983	0.2041	2,506,143.778806
37.797383	0.204	2,329,891.229220
37.800785	0.2041	2,162,533.999280
37.804187	0.2041	2,020,098.316191
37.807587	0.204	1,823,811.142696
37.810988	0.2041	1,716,767.443190
37.814390	0.2041	1,760,087.657814
37.817790	0.204	1,725,109.162996
37.821192	0.2041	1,685,403.646235
37.824593	0.2041	1,740,807.935900
37.827993	0.204	1,718,107.967969
37.831395	0.2041	1,573,403.563176
37.834797	0.2041	1,593,914.055804
37.838197	0.204	1,666,395.202981
37.841598	0.2041	1,505,164.248315
37.845000	0.2041	1,430,352.885927
37.848400	0.204	1,467,776.347290
37.851802	0.2041	1,435,014.613465
37.855203	0.2041	1,440,273.535803
37.858603	0.204	1,438,547.337023
37.862005	0.2041	1,427,608.689065
37.865407	0.2041	1,513,397.389157
37.868807	0.204	1,590,303.033225
37.872208	0.2041	1,440,693.404597
37.875610	0.2041	1,419,141.831479
37.879010	0.204	1,500,430.756030
37.882412	0.2041	1,389,131.975927
37.885813	0.2041	1,387,065.243811
37.889213	0.204	1,432,556.925605
37.892615	0.2041	1,415,134.403548
37.896017	0.2041	1,368,974.641275
37.899417	0.204	1,362,939.034163
37.902818	0.2041	1,417,436.237536
37.906220	0.2041	1,453,651.134331
37.909620	0.204	1,548,760.199044
37.913022	0.2041	1,615,154.864780
37.916423	0.2041	1,592,645.756225
37.919823	0.204	1,627,351.861169
37.923225	0.2041	1,693,879.979909
37.926627	0.2041	1,727,674.452252
37.930027	0.204	1,685,917.936720
37.933428	0.2041	1,573,371.232537
37.936830	0.2041	1,585,942.706780
37.940230	0.204	1,581,514.555860
37.943632	0.2041	1,526,224.838681
37.947033	0.2041	1,509,854.337986
37.950433	0.204	1,520,209.241907
37.953835	0.2041	1,709,376.770259
37.957237	0.2041	1,950,541.852839
37.960637	0.204	2,109,269.345021
37.964038	0.2041	2,307,399.882680
37.967440	0.2041	2,758,684.000404
37.970840	0.204	3,279,879.736942
37.974242	0.2041	3,929,055.652133
37.977643	0.2041	5,037,867.699201
37.981043	0.204	6,373,746.510332
37.984445	0.2041	8,040,256.442859
37.987847	0.2041	9,939,040.299800
37.991247	0.204	11,655,747.055817
37.994648	0.2041	12,870,926.427482
37.998050	0.2041	13,234,638.287907
38.001450	0.204	12,663,595.240895
38.004852	0.2041	11,008,952.264325
38.008253	0.2041	8,909,155.929634
38.011653	0.204	7,021,634.491946
38.015055	0.2041	5,323,657.663998
38.018457	0.2041	3,957,090.343640
38.021857	0.204	2,914,236.902557
38.025258	0.2041	2,310,642.378772
38.028660	0.2041	2,044,683.150865
38.032060	0.204	1,857,183.060509
38.035462	0.2041	1,733,284.521469
38.038863	0.2041	1,704,569.979206
38.042263	0.204	1,744,581.885899
38.045665	0.2041	1,763,035.912847
38.049067	0.2041	1,771,008.674343
38.052467	0.204	1,833,702.769630
38.055868	0.2041	1,882,928.438275
38.059270	0.2041	1,902,054.523590
38.062670	0.204	1,950,644.045280
38.066072	0.2041	2,074,840.251248
38.069473	0.2041	2,086,565.675194
38.072875	0.2041	1,955,262.288867
38.076275	0.204	1,870,935.421693
38.079677	0.2041	1,873,229.960314
38.083078	0.2041	1,911,490.182535
38.086478	0.204	1,845,459.943293
38.089880	0.2041	1,789,899.874308
38.093282	0.2041	1,745,495.817636
38.096682	0.204	1,746,691.768501
38.100083	0.2041	1,812,429.894885
38.103485	0.2041	1,671,692.402570
38.106885	0.204	1,553,600.788005
38.110287	0.2041	1,549,505.058499
38.113688	0.2041	1,471,074.583683
38.117088	0.204	1,434,523.202657
38.120490	0.2041	1,418,960.826198
38.123892	0.2041	1,423,962.726469
38.127292	0.204	1,438,378.961411
38.130693	0.2041	1,416,916.431970
38.134095	0.2041	1,383,264.029373
38.137495	0.204	1,339,914.787013
38.140897	0.2041	1,322,305.201138
38.144298	0.2041	1,483,999.117855
38.147698	0.204	1,702,292.944458
38.151100	0.2041	1,870,687.214180
38.154502	0.2041	2,269,082.025304
38.157902	0.204	2,836,695.324931
38.161303	0.2041	3,523,461.495140
38.164705	0.2041	4,498,854.149787
38.168105	0.204	5,727,153.732537
38.171507	0.2041	7,002,609.940319
38.174908	0.2041	8,271,451.494119
38.178308	0.204	9,244,397.295644
38.181710	0.2041	9,421,564.989835
38.185112	0.2041	8,877,732.031504
38.188512	0.204	7,932,049.068967
38.191913	0.2041	6,726,011.165798
38.195315	0.2041	5,444,730.698929
38.198715	0.204	4,414,402.391490
38.202117	0.2041	3,559,487.606564
38.205518	0.2041	2,998,758.274015
38.208918	0.204	2,734,408.547425
38.212320	0.2041	2,478,937.587948
38.215722	0.2041	2,352,084.473944
38.219122	0.204	2,253,634.221674
38.222523	0.2041	2,130,021.925594
38.225925	0.2041	2,093,583.628666
38.229325	0.204	2,032,866.389883
38.232727	0.2041	1,963,996.847591
38.236128	0.2041	1,998,004.481508
38.239528	0.204	2,111,117.632378
38.242930	0.2041	2,243,145.027211
38.246332	0.2041	2,381,655.929414
38.249732	0.204	2,440,238.981809
38.253133	0.2041	2,465,174.246568
38.256535	0.2041	2,487,671.918808
38.259935	0.204	2,390,363.518476
38.263337	0.2041	2,233,182.696991
38.266738	0.2041	2,125,214.244446
38.270138	0.204	2,063,031.672112
38.273540	0.2041	1,918,336.849910
38.276942	0.2041	1,817,848.205496
38.280342	0.204	1,708,652.001346
38.283743	0.2041	1,558,238.932746
38.287145	0.2041	1,600,588.399658
38.290545	0.204	1,574,312.506541
38.293947	0.2041	1,485,106.028321
38.297348	0.2041	1,517,352.201959
38.300748	0.204	1,464,143.553203
38.304150	0.2041	1,440,578.859763
38.307552	0.2041	1,489,830.790774
38.310952	0.204	1,468,601.633766
38.314353	0.2041	1,475,787.611143
38.317755	0.2041	1,567,539.699649
38.321155	0.204	1,623,668.902843
38.324557	0.2041	1,605,601.220269
38.327958	0.2041	1,691,923.184132
38.331358	0.204	1,831,960.705774
38.334760	0.2041	1,912,934.954378
38.338162	0.2041	1,941,605.071993
38.341562	0.204	1,966,272.234311
38.344963	0.2041	2,063,715.212687
38.348365	0.2041	2,202,825.389279
38.351765	0.204	2,278,429.551048
38.355167	0.2041	2,340,805.261063
38.358568	0.2041	2,489,176.335648
38.361968	0.204	2,512,456.706956
38.365370	0.2041	2,337,602.166426
38.368772	0.2041	2,267,430.520577
38.372172	0.204	2,230,750.074036
38.375573	0.2041	2,035,403.856198
38.378975	0.2041	1,905,473.593217
38.382375	0.204	1,831,383.602246
38.385777	0.2041	1,820,282.916075
38.389178	0.2041	1,872,105.195825
38.392578	0.204	1,871,686.839825
38.395980	0.2041	1,929,551.953259
38.399382	0.2041	1,961,644.731168
38.402782	0.204	1,945,882.702805
38.406183	0.2041	1,909,033.082666
38.409585	0.2041	1,900,482.324378
38.412985	0.204	1,838,910.942640
38.416387	0.2041	1,671,613.491958
38.419788	0.2041	1,663,639.527548
38.423188	0.204	1,704,577.342096
38.426590	0.2041	1,685,672.619563
38.429992	0.2041	1,635,105.371385
38.433392	0.204	1,574,618.906733
38.436793	0.2041	1,599,531.649069
38.440195	0.2041	1,581,500.866350
38.443595	0.204	1,531,831.701170
38.446997	0.2041	1,530,445.221099
38.450398	0.2041	1,572,780.549745
38.453798	0.204	1,670,353.850797
38.457200	0.2041	1,686,285.912765
38.460602	0.2041	1,713,195.844020
38.464002	0.204	1,759,020.694396
38.467403	0.2041	1,690,579.748903
38.470805	0.2041	1,666,819.381554
38.474205	0.204	1,678,938.133973
38.477607	0.2041	1,657,885.574678
38.481008	0.2041	1,638,511.435480
38.484408	0.204	1,651,979.757872
38.487810	0.2041	1,602,805.920997
38.491212	0.2041	1,515,328.680139
38.494612	0.204	1,610,001.559216
38.498013	0.2041	1,633,001.957907
38.501415	0.2041	1,530,063.587856
38.504815	0.204	1,538,745.824938
38.508217	0.2041	1,475,034.749566
38.511618	0.2041	1,408,626.690219
38.515018	0.204	1,447,709.605847
38.518420	0.2041	1,426,312.594324
38.521822	0.2041	1,378,791.699913
38.525222	0.204	1,439,928.037704
38.528623	0.2041	1,533,884.379927
38.532025	0.2041	1,641,103.458563
38.535425	0.204	1,824,225.299152
38.538827	0.2041	2,016,645.309349
38.542228	0.2041	2,132,541.992864
38.545628	0.204	2,134,616.760510
38.549030	0.2041	2,289,910.321389
38.552432	0.2041	2,545,943.086329
38.555832	0.204	2,642,778.107264
38.559233	0.2041	2,846,999.888722
38.562635	0.2041	2,977,409.232250
38.566035	0.204	2,795,974.246069
38.569437	0.2041	2,709,198.498503
38.572838	0.2041	2,667,877.975370
38.576238	0.204	2,455,601.904165
38.579640	0.2041	2,255,818.737945
38.583042	0.2041	2,069,606.109106
38.586442	0.204	1,912,778.737606
38.589843	0.2041	1,869,029.732455
38.593245	0.2041	1,759,071.642710
38.596645	0.204	1,559,678.390264
38.600047	0.2041	1,517,441.930604
38.603448	0.2041	1,536,009.661518
38.606848	0.204	1,483,697.472976
38.610250	0.2041	1,449,020.911210
38.613652	0.2041	1,364,670.295837
38.617052	0.204	1,329,988.802173
38.620453	0.2041	1,396,037.128102
38.623855	0.2041	1,394,933.966964
38.627255	0.204	1,365,269.163376
38.630657	0.2041	1,409,045.427674
38.634058	0.2041	1,475,883.758142
38.637458	0.204	1,523,748.746728
38.640860	0.2041	1,557,437.708131
38.644262	0.2041	1,643,164.413961
38.647663	0.2041	1,655,897.010936
38.651063	0.204	1,622,085.395966
38.654465	0.2041	1,633,327.304860
38.657867	0.2041	1,543,770.376866
38.661267	0.204	1,502,290.426654
38.664668	0.2041	1,540,730.801150
38.668070	0.2041	1,575,022.791988
38.671470	0.204	1,583,103.558915
38.674872	0.2041	1,557,295.614675
38.678273	0.2041	1,551,451.232751
38.681673	0.204	1,503,742.339844
38.685075	0.2041	1,471,831.472641
38.688477	0.2041	1,503,017.240843
38.691877	0.204	1,539,315.322070
38.695278	0.2041	1,493,224.541252
38.698680	0.2041	1,472,583.325885
38.702080	0.204	1,562,451.077763
38.705482	0.2041	1,625,406.227615
38.708883	0.2041	1,641,770.260594
38.712283	0.204	1,604,303.505952
38.715685	0.2041	1,590,815.699476
38.719087	0.2041	1,623,395.913373
38.722487	0.204	1,606,522.372797
38.725888	0.2041	1,651,782.449151
38.729290	0.2041	1,644,894.157003
38.732690	0.204	1,598,775.346333
38.736092	0.2041	1,686,710.733715
38.739493	0.2041	1,709,073.174848
38.742893	0.204	1,599,544.464600
38.746295	0.2041	1,581,077.421840
38.749697	0.2041	1,636,110.923588
38.753097	0.204	1,666,318.645066
38.756498	0.2041	1,650,136.419146
38.759900	0.2041	1,677,274.268937
38.763300	0.204	1,718,143.320080
38.766702	0.2041	1,722,721.779573
38.770103	0.2041	1,868,562.696463
38.773503	0.204	2,061,559.225180
38.776905	0.2041	2,146,181.340296
38.780307	0.2041	2,216,927.655241
38.783707	0.204	2,211,712.002279
38.787108	0.2041	2,085,327.618348
38.790510	0.2041	2,007,609.348808
38.793910	0.204	1,830,373.048657
38.797312	0.2041	1,628,594.017352
38.800713	0.2041	1,504,607.269073
38.804113	0.204	1,469,378.426168
38.807515	0.2041	1,543,027.130916
38.810917	0.2041	1,569,914.253558
38.814317	0.204	1,691,415.088771
38.817718	0.2041	1,933,706.310359
38.821120	0.2041	2,188,517.154051
38.824520	0.204	2,564,230.907902
38.827922	0.2041	2,948,114.713838
38.831323	0.2041	3,149,403.303845
38.834723	0.204	3,438,400.337417
38.838125	0.2041	3,554,626.471081
38.841527	0.2041	3,365,209.097106
38.844927	0.204	3,164,913.731965
38.848328	0.2041	2,812,458.891836
38.851730	0.2041	2,473,656.200175
38.855130	0.204	2,153,948.588942
38.858532	0.2041	1,842,673.946381
38.861933	0.2041	1,661,654.609883
38.865333	0.204	1,538,601.641903
38.868735	0.2041	1,477,378.343526
38.872137	0.2041	1,378,935.397238
38.875537	0.204	1,329,567.240999
38.878938	0.2041	1,361,028.544479
38.882340	0.2041	1,322,175.911945
38.885740	0.204	1,294,179.342076
38.889142	0.2041	1,314,972.444321
38.892543	0.2041	1,361,778.565408
38.895943	0.204	1,367,439.403560
38.899345	0.2041	1,376,242.028311
38.902747	0.2041	1,462,586.400311
38.906147	0.204	1,472,122.815620
38.909548	0.2041	1,408,927.857857
38.912950	0.2041	1,370,263.788525
38.916350	0.204	1,387,721.957452
38.919752	0.2041	1,416,467.313093
38.923153	0.2041	1,441,212.172429
38.926553	0.204	1,407,360.520579
38.929955	0.2041	1,424,289.826966
38.933357	0.2041	1,486,706.957173
38.936757	0.204	1,515,727.533979
38.940158	0.2041	1,623,144.524025
38.943560	0.2041	1,752,280.505701
38.946960	0.204	1,739,107.447595
38.950362	0.2041	1,721,899.204462
38.953763	0.2041	1,833,342.473538
38.957163	0.204	1,888,244.636034
38.960565	0.2041	1,974,136.175759
38.963967	0.2041	2,021,424.052865
38.967367	0.204	2,136,198.017380
38.970768	0.2041	2,435,465.101006
38.974170	0.2041	2,575,556.548306
38.977570	0.204	2,647,317.115272
38.980972	0.2041	2,769,069.994612
38.984373	0.2041	2,946,559.746712
38.987773	0.204	3,096,258.196735
38.991175	0.2041	3,205,406.251912
38.994577	0.2041	3,473,479.716422
38.997977	0.204	3,680,586.005973
39.001378	0.2041	3,708,552.849114
39.004780	0.2041	3,644,130.137730
39.008180	0.204	3,473,700.072248
39.011582	0.2041	3,235,669.532291
39.014983	0.2041	2,922,777.619339
39.018383	0.204	2,661,556.663213
39.021785	0.2041	2,409,847.681672
39.025187	0.2041	2,143,452.234606
39.028587	0.204	1,929,378.889813
39.031988	0.2041	1,819,128.773544
39.035390	0.2041	1,746,938.138487
39.038790	0.204	1,674,744.368675
39.042192	0.2041	1,736,910.848078
39.045593	0.2041	1,724,984.489767
39.048993	0.204	1,694,278.428456
39.052395	0.2041	1,723,000.435177
39.055797	0.2041	1,642,855.576249
39.059197	0.204	1,626,201.630707
39.062598	0.2041	1,643,365.500958
39.066000	0.2041	1,608,701.688923
39.069400	0.204	1,569,471.810883
39.072802	0.2041	1,491,024.176188
39.076203	0.2041	1,564,855.277096
39.079603	0.204	1,678,984.275454
39.083005	0.2041	1,676,930.106261
39.086407	0.2041	1,677,362.968273
39.089807	0.204	1,643,795.870260
39.093208	0.2041	1,806,290.082811
39.096610	0.2041	2,043,993.149336
39.100010	0.204	2,108,579.071756
39.103412	0.2041	2,225,790.229326
39.106813	0.2041	2,415,002.316542
39.110213	0.204	2,481,672.712718
39.113615	0.2041	2,397,050.351001
39.117017	0.2041	2,334,822.900884
39.120417	0.204	2,334,431.730285
39.123818	0.2041	2,298,212.242138
39.127220	0.2041	2,092,516.293878
39.130620	0.204	1,866,246.543571
39.134022	0.2041	1,858,992.784431
39.137423	0.2041	1,772,181.946093
39.140823	0.204	1,640,089.176367
39.144225	0.2041	1,749,945.640095
39.147627	0.2041	1,785,780.041275
39.151027	0.204	1,655,530.650822
39.154428	0.2041	1,700,130.728843
39.157830	0.2041	1,703,071.276202
39.161230	0.204	1,595,064.467267
39.164632	0.2041	1,606,224.845729
39.168033	0.2041	1,584,593.037053
39.171433	0.204	1,607,034.977186
39.174835	0.2041	1,697,028.867478
39.178237	0.2041	1,711,204.782916
39.181637	0.204	1,675,405.582801
39.185038	0.2041	1,761,859.680493
39.188440	0.2041	1,910,172.618704
39.191840	0.204	1,868,313.981621
39.195242	0.2041	1,766,972.163289
39.198643	0.2041	1,691,779.635780
39.202043	0.204	1,608,168.649154
39.205445	0.2041	1,566,370.063799
39.208847	0.2041	1,583,965.209233
39.212247	0.204	1,616,262.714632
39.215648	0.2041	1,619,122.763681
39.219050	0.2041	1,662,130.316757
39.222450	0.204	1,672,560.099814
39.225852	0.2041	1,626,856.068292
39.229253	0.2041	1,627,354.068029
39.232653	0.204	1,793,372.459894
39.236055	0.2041	1,938,283.551964
39.239457	0.2041	1,903,467.078299
39.242857	0.204	1,964,775.096962
39.246258	0.2041	1,950,785.184766
39.249660	0.2041	1,955,956.218315
39.253060	0.204	2,054,763.320385
39.256462	0.2041	2,047,474.688191
39.259863	0.2041	2,030,798.181939
39.263263	0.204	1,948,738.034589
39.266665	0.2041	1,953,515.323431
39.270067	0.2041	2,038,443.063612
39.273467	0.204	1,960,107.940496
39.276868	0.2041	1,921,943.450164
39.280270	0.2041	2,022,425.259071
39.283670	0.204	2,046,250.215568
39.287072	0.2041	2,062,954.211994
39.290473	0.2041	2,225,257.627456
39.293873	0.204	2,356,881.058576
39.297275	0.2041	2,355,986.918398
39.300677	0.2041	2,418,844.368895
39.304077	0.204	2,531,981.549184
39.307478	0.2041	2,545,214.636173
39.310880	0.2041	2,379,083.866293
39.314280	0.204	2,321,672.145337
39.317682	0.2041	2,309,778.036208
39.321083	0.2041	2,184,998.315930
39.324483	0.204	2,266,368.016895
39.327885	0.2041	2,436,026.519588
39.331287	0.2041	2,672,042.386978
39.334687	0.204	2,913,918.429851
39.338088	0.2041	3,093,325.388131
39.341490	0.2041	3,463,903.806670
39.344890	0.204	3,629,458.172945
39.348292	0.2041	3,540,463.863573
39.351693	0.2041	3,402,800.208592
39.355095	0.2041	3,171,239.280548
39.358495	0.204	2,831,332.079114
39.361897	0.2041	2,388,292.063688
39.365298	0.2041	2,264,308.256173
39.368698	0.204	2,248,980.293481
39.372100	0.2041	2,196,914.021613
39.375502	0.2041	2,314,581.775789
39.378902	0.204	2,321,871.827279
39.382303	0.2041	2,371,085.213000
39.385705	0.2041	2,440,510.187899
39.389105	0.204	2,325,952.377615
39.392507	0.2041	2,318,029.860728
39.395908	0.2041	2,281,188.000874
39.399308	0.204	2,091,329.837817
39.402710	0.2041	2,054,184.496420
39.406112	0.2041	2,070,048.918500
39.409512	0.204	2,005,802.871103
39.412913	0.2041	1,895,315.758775
39.416315	0.2041	1,814,922.235908
39.419715	0.204	1,764,164.348092
39.423117	0.2041	1,697,735.072723
39.426518	0.2041	1,725,283.935044
39.429918	0.204	1,745,143.337273
39.433320	0.2041	1,745,903.763705
39.436722	0.2041	1,771,879.812110
39.440122	0.204	1,809,894.878410
39.443523	0.2041	1,908,653.302739
39.446925	0.2041	1,999,732.531983
39.450325	0.204	2,042,774.233120
39.453727	0.2041	1,983,905.110896
39.457128	0.2041	1,894,934.975868
39.460528	0.204	1,888,633.684858
39.463930	0.2041	2,030,413.844889
39.467332	0.2041	2,317,875.566005
39.470732	0.204	2,966,139.941514
39.474133	0.2041	4,356,320.391750
39.477535	0.2041	6,506,187.023402
39.480935	0.204	10,014,301.092587
39.484337	0.2041	15,092,721.045540
39.487738	0.2041	21,524,432.402930
39.491138	0.204	30,018,798.616538
39.494540	0.2041	39,288,164.049621
39.497942	0.2041	47,025,964.284742
39.501342	0.204	52,835,739.070872
39.504743	0.2041	55,218,591.706281
39.508145	0.2041	53,496,368.099634
39.511545	0.204	48,848,421.267609
39.514947	0.2041	40,887,780.692107
39.518348	0.2041	31,708,895.797019
39.521748	0.204	24,105,756.559308
39.525150	0.2041	17,827,189.761841
39.528552	0.2041	12,913,331.365650
39.531952	0.204	9,719,736.177841
39.535353	0.2041	7,707,781.472500
39.538755	0.2041	6,549,376.110585
39.542155	0.204	6,296,584.393574
39.545557	0.2041	6,328,907.637878
39.548958	0.2041	6,510,623.716028
39.552358	0.204	6,814,363.440280
39.555760	0.2041	6,761,089.117996
39.559162	0.2041	6,618,613.716051
39.562562	0.204	6,442,440.627591
39.565963	0.2041	5,944,148.275903
39.569365	0.2041	5,488,400.064974
39.572765	0.204	5,155,305.312964
39.576167	0.2041	4,800,248.956454
39.579568	0.2041	4,504,022.592905
39.582968	0.204	4,200,394.244826
39.586370	0.2041	4,032,167.967868
39.589772	0.2041	3,937,024.961809
39.593172	0.204	3,880,690.771167
39.596573	0.2041	3,824,010.759595
39.599975	0.2041	3,734,674.915811
39.603375	0.204	3,759,111.795957
39.606777	0.2041	3,718,013.093838
39.610178	0.2041	3,656,073.185804
39.613578	0.204	3,462,429.675206
39.616980	0.2041	3,242,685.269932
39.620382	0.2041	3,135,966.743613
39.623782	0.204	2,917,005.172529
39.627183	0.2041	2,834,185.814988
39.630585	0.2041	2,928,936.161059
39.633985	0.204	3,401,352.410832
39.637387	0.2041	4,724,575.768095
39.640788	0.2041	7,648,553.782014
39.644188	0.204	13,807,240.371182
39.647590	0.2041	25,582,310.626637
39.650992	0.2041	46,431,508.900974
39.654392	0.204	80,104,803.960360
39.657793	0.2041	128,199,429.880147
39.661195	0.2041	197,428,289.054305
39.664595	0.204	292,266,073.847536
39.667997	0.2041	403,736,153.279000
39.671398	0.2041	529,711,677.365882
39.674798	0.204	676,967,599.348947
39.678200	0.2041	824,027,170.529329
39.681602	0.2041	972,854,245.934494
39.685002	0.204	1,126,541,692.305330
39.688403	0.2041	1,292,256,095.085840
39.691805	0.2041	1,492,134,676.097010
39.695205	0.204	1,669,102,960.650660
39.698607	0.2041	1,845,933,729.655410
39.702008	0.2041	2,039,999,144.331990
39.705408	0.204	2,170,542,195.335050
39.708810	0.2041	2,260,506,035.222930
39.712212	0.2041	2,338,824,082.435260
39.715612	0.204	2,260,134,284.226150
39.719013	0.2041	1,926,101,106.535190
39.722415	0.2041	1,419,559,419.365240
39.725815	0.204	863,664,284.154684
39.729217	0.2041	430,976,903.894710
39.732618	0.2041	196,225,771.425978
39.736018	0.204	92,100,110.749542
39.739420	0.2041	49,977,128.554186
39.742822	0.2041	32,792,171.537663
39.746222	0.204	26,579,375.738441
39.749623	0.2041	23,077,657.436903
39.753025	0.2041	21,046,478.824472
39.756425	0.204	18,928,435.542370
39.759827	0.2041	17,495,116.772376
39.763228	0.2041	16,763,250.458864
39.766628	0.204	16,007,049.599412
39.770030	0.2041	15,123,360.151713
39.773432	0.2041	14,352,521.159613
39.776832	0.204	13,589,380.861137
39.780233	0.2041	12,689,503.872136
39.783635	0.2041	12,424,592.851988
39.787035	0.204	12,347,356.400149
39.790437	0.2041	11,700,860.647452
39.793838	0.2041	11,339,361.482576
39.797238	0.204	11,255,563.096655
39.800640	0.2041	10,898,718.637028
39.804042	0.2041	10,879,776.335909
39.807442	0.204	11,274,135.522817
39.810843	0.2041	11,749,541.034529
39.814245	0.2041	12,433,330.663860
39.817645	0.204	12,858,495.091044
39.821047	0.2041	12,996,442.213323
39.824448	0.2041	13,004,380.882990
39.827848	0.204	12,345,452.353845
39.831250	0.2041	11,538,125.040463
39.834652	0.2041	10,659,266.842823
39.838052	0.204	9,562,009.329401
39.841453	0.2041	8,627,235.731553
39.844855	0.2041	7,979,073.613643
39.848255	0.204	7,729,406.384961
39.851657	0.2041	7,343,132.744292
39.855058	0.2041	6,977,137.071993
39.858458	0.204	6,876,982.838230
39.861860	0.2041	6,812,862.245163
39.865262	0.2041	6,732,211.860194
39.868662	0.204	6,537,917.905109
39.872063	0.2041	6,390,335.935984
39.875465	0.2041	6,427,187.747114
39.878865	0.204	6,450,025.862284
39.882267	0.2041	6,375,134.785248
39.885668	0.2041	6,244,135.520753
39.889068	0.204	6,199,424.760919
39.892470	0.2041	6,172,704.385834
39.895872	0.2041	6,143,823.457538
39.899272	0.204	5,952,226.449727
39.902673	0.2041	5,646,464.698799
39.906075	0.2041	5,484,626.889007
39.909475	0.204	5,364,838.779587
39.912877	0.2041	5,391,565.905409
39.916278	0.2041	5,428,277.178859
39.919678	0.204	5,386,488.513396
39.923080	0.2041	5,460,988.782474
39.926482	0.2041	5,603,449.731590
39.929882	0.204	5,672,964.261598
39.933283	0.2041	5,921,915.423316
39.936685	0.2041	6,244,285.519651
39.940085	0.204	6,505,937.401161
39.943487	0.2041	6,758,168.027789
39.946888	0.2041	6,883,896.852138
