File Path	chrom:TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	2026_04_17_9738
Injection Number	38
Position	148
Comment	3M PN7444 -- 28 Tage
Processing Method	VDA T-Ä Auswertung Logemann
Instrument Method	SDM
Type	Unknown
Status	Finished
Injection Date	4/17/2026
Injection Time	9:00:48 PM
Injection Volume (µl)	20.00
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.002335
Time Max. (min)	60.001645
Data Points	16760
Detector	ISQ
Generating Data System	Chromeleon 7.2.9 Build 11323 (300176)
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	2,353,989.479998
Signal Max.	5,350,993,072.447250
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406698

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
13.423355	0.204	3,633,397.944999
13.426757	0.2041	3,649,529.212390
13.430158	0.2041	3,790,814.251120
13.433558	0.204	3,851,183.743599
13.436960	0.2041	3,769,364.893777
13.440362	0.2041	3,676,624.875739
13.443762	0.204	3,614,803.708092
13.447163	0.2041	3,646,888.000113
13.450565	0.2041	3,697,384.572065
13.453965	0.204	3,717,611.535219
13.457367	0.2041	3,651,206.873628
13.460768	0.2041	3,563,440.496878
13.464168	0.204	3,566,462.852732
13.467570	0.2041	3,740,449.792604
13.470972	0.2041	3,806,464.955613
13.474372	0.204	3,670,376.075183
13.477773	0.2041	3,621,295.085796
13.481175	0.2041	3,648,375.402418
13.484575	0.204	3,577,922.658804
13.487977	0.2041	3,556,122.260420
13.491378	0.2041	3,666,317.562882
13.494778	0.204	3,818,180.082303
13.498180	0.2041	3,819,861.134467
13.501582	0.2041	3,647,518.795312
13.504982	0.204	3,539,624.431709
13.508383	0.2041	3,557,858.065595
13.511785	0.2041	3,684,679.538518
13.515185	0.204	3,716,204.439633
13.518587	0.2041	3,545,885.244438
13.521988	0.2041	3,418,049.574228
13.525388	0.204	3,519,543.269820
13.528790	0.2041	3,661,234.108493
13.532192	0.2041	3,704,075.680150
13.535592	0.204	3,794,405.322331
13.538993	0.2041	3,673,132.901614
13.542395	0.2041	3,525,149.865906
13.545797	0.2041	3,774,822.889329
13.549197	0.204	3,855,018.134938
13.552598	0.2041	3,651,835.361312
13.556000	0.2041	3,581,515.202186
13.559400	0.204	3,671,449.524508
13.562802	0.2041	3,734,639.757744
13.566203	0.2041	3,721,647.286803
13.569603	0.204	3,794,931.649865
13.573005	0.2041	3,810,092.913258
13.576407	0.2041	3,749,325.903834
13.579807	0.204	3,668,783.420553
13.583208	0.2041	3,638,343.898881
13.586610	0.2041	3,713,018.104443
13.590010	0.204	3,666,314.192606
13.593412	0.2041	3,557,542.855697
13.596813	0.2041	3,560,142.610731
13.600213	0.204	3,581,034.220850
13.603615	0.2041	3,513,394.703213
13.607017	0.2041	3,451,988.920650
13.610417	0.204	3,443,991.792636
13.613818	0.2041	3,453,637.772766
13.617220	0.2041	3,541,790.633352
13.620620	0.204	3,579,579.759742
13.624022	0.2041	3,491,639.200397
13.627423	0.2041	3,594,032.309916
13.630823	0.204	3,628,494.793778
13.634225	0.2041	3,496,412.214251
13.637627	0.2041	3,519,010.350699
13.641027	0.204	3,572,350.264892
13.644428	0.2041	3,652,571.190054
13.647830	0.2041	3,661,269.712054
13.651230	0.204	3,630,568.688535
13.654632	0.2041	3,555,752.455083
13.658033	0.2041	3,535,525.184110
13.661433	0.204	3,649,915.194733
13.664835	0.2041	3,604,361.325668
13.668237	0.2041	3,532,225.147007
13.671637	0.204	3,547,288.680816
13.675038	0.2041	3,533,684.398034
13.678440	0.2041	3,504,873.996892
13.681840	0.204	3,517,123.794353
13.685242	0.2041	3,561,950.945202
13.688643	0.2041	3,534,767.849436
13.692043	0.204	3,561,273.740960
13.695445	0.2041	3,577,413.154958
13.698847	0.2041	3,527,875.456870
13.702247	0.204	3,481,507.777547
13.705648	0.2041	3,487,985.567808
13.709050	0.2041	3,521,286.236496
13.712450	0.204	3,515,090.097472
13.715852	0.2041	3,501,262.392867
13.719253	0.2041	3,562,922.983850
13.722653	0.204	3,570,731.822879
13.726055	0.2041	3,584,536.475199
13.729457	0.2041	3,642,176.398434
13.732857	0.204	3,537,406.337427
13.736258	0.2041	3,540,090.419820
13.739660	0.2041	3,556,187.923338
13.743060	0.204	3,557,225.555451
13.746462	0.2041	3,460,514.132470
13.749863	0.2041	3,429,824.597433
13.753263	0.204	3,518,161.425024
13.756665	0.2041	3,415,239.997511
13.760067	0.2041	3,412,450.225027
13.763467	0.204	3,487,007.636361
13.766868	0.2041	3,514,484.280216
13.770270	0.2041	3,494,171.818652
13.773670	0.204	3,525,141.987536
13.777072	0.2041	3,698,277.993972
13.780473	0.2041	3,654,522.590853
13.783873	0.204	3,481,281.619082
13.787275	0.2041	3,454,437.095289
13.790677	0.2041	3,525,948.156143
13.794077	0.204	3,435,699.687856
13.797478	0.2041	3,421,340.886501
13.800880	0.2041	3,508,016.422261
13.804280	0.204	3,442,940.852813
13.807682	0.2041	3,580,085.002610
13.811083	0.2041	3,610,725.599693
13.814483	0.204	3,428,873.039587
13.817885	0.2041	3,418,285.337207
13.821287	0.2041	3,419,059.391935
13.824687	0.204	3,409,707.925278
13.828088	0.2041	3,528,299.845727
13.831490	0.2041	3,563,026.669977
13.834890	0.204	3,434,896.645371
13.838292	0.2041	3,476,224.945198
13.841693	0.2041	3,565,896.690442
13.845093	0.204	3,478,948.070201
13.848495	0.2041	3,450,616.424197
13.851897	0.2041	3,540,792.763827
13.855297	0.204	3,689,476.342845
13.858698	0.2041	3,600,466.224387
13.862100	0.2041	3,425,131.141898
13.865500	0.204	3,513,359.096093
13.868902	0.2041	3,600,745.525597
13.872303	0.2041	3,618,979.551293
13.875703	0.204	3,621,680.885569
13.879105	0.2041	3,537,375.590298
13.882507	0.2041	3,595,023.737075
13.885908	0.2041	3,555,604.875947
13.889308	0.204	3,426,317.390698
13.892710	0.2041	3,575,875.630395
13.896112	0.2041	3,541,185.285782
13.899512	0.204	3,496,988.826614
13.902913	0.2041	3,534,690.263800
13.906315	0.2041	3,440,297.905420
13.909715	0.204	3,587,174.661495
13.913117	0.2041	3,555,601.262300
13.916518	0.2041	3,398,274.886449
13.919918	0.204	3,552,424.611911
13.923320	0.2041	3,549,823.541294
13.926722	0.2041	3,522,120.145215
13.930122	0.204	3,510,321.442165
13.933523	0.2041	3,432,430.523348
13.936925	0.2041	3,506,812.841363
13.940325	0.204	3,521,214.248515
13.943727	0.2041	3,483,169.996891
13.947128	0.2041	3,434,162.445953
13.950528	0.204	3,466,370.409215
13.953930	0.2041	3,607,206.783926
13.957332	0.2041	3,556,963.685969
13.960732	0.204	3,414,675.406036
13.964133	0.2041	3,481,964.417252
13.967535	0.2041	3,640,754.532009
13.970935	0.204	3,570,053.228573
13.974337	0.2041	3,459,765.328032
13.977738	0.2041	3,433,589.446875
13.981138	0.204	3,380,683.595673
13.984540	0.2041	3,472,392.558636
13.987942	0.2041	3,561,315.918338
13.991342	0.204	3,437,437.275428
13.994743	0.2041	3,388,580.107312
13.998145	0.2041	3,501,847.357598
14.001545	0.204	3,474,334.944516
14.004947	0.2041	3,408,541.475217
14.008348	0.2041	3,516,277.976359
14.011748	0.204	3,572,516.010372
14.015150	0.2041	3,439,043.271508
14.018552	0.2041	3,397,730.129894
14.021952	0.204	3,480,108.041106
14.025353	0.2041	3,493,881.079881
14.028755	0.2041	3,521,583.320689
14.032155	0.204	3,524,716.000526
14.035557	0.2041	3,448,069.065506
14.038958	0.2041	3,466,975.507352
14.042358	0.204	3,488,408.996277
14.045760	0.2041	3,379,504.957217
14.049162	0.2041	3,356,228.814934
14.052562	0.204	3,337,112.279656
14.055963	0.2041	3,387,143.311089
14.059365	0.2041	3,563,806.415435
14.062765	0.204	3,533,744.732740
14.066167	0.2041	3,516,002.879382
14.069568	0.2041	3,533,640.971636
14.072968	0.204	3,447,202.700992
14.076370	0.2041	3,507,162.651387
14.079772	0.2041	3,560,346.763234
14.083172	0.204	3,536,078.543997
14.086573	0.2041	3,549,606.434919
14.089975	0.2041	3,448,660.031217
14.093375	0.204	3,411,182.751221
14.096777	0.2041	3,499,995.808500
14.100178	0.2041	3,541,885.896933
14.103578	0.204	3,531,837.795793
14.106980	0.2041	3,532,253.647230
14.110382	0.2041	3,563,610.642274
14.113782	0.204	3,536,335.667728
14.117183	0.2041	3,533,208.927211
14.120585	0.2041	3,641,829.122355
14.123985	0.204	3,616,548.457827
14.127387	0.2041	3,507,027.229591
14.130788	0.2041	3,456,869.778185
14.134188	0.204	3,377,602.404929
14.137590	0.2041	3,392,225.602689
14.140992	0.2041	3,509,012.226159
14.144392	0.204	3,548,202.161705
14.147793	0.2041	3,509,722.640842
14.151195	0.2041	3,505,116.396667
14.154595	0.204	3,467,412.862736
14.157997	0.2041	3,446,523.338045
14.161398	0.2041	3,500,446.124565
14.164798	0.204	3,482,928.745278
14.168200	0.2041	3,368,108.089438
14.171602	0.2041	3,435,128.792219
14.175002	0.204	3,531,024.774042
14.178403	0.2041	3,576,980.048584
14.181805	0.2041	3,693,614.702599
14.185205	0.204	3,604,624.297155
14.188607	0.2041	3,501,770.290614
14.192008	0.2041	3,443,845.963193
14.195408	0.204	3,396,018.723553
14.198810	0.2041	3,526,244.387685
14.202212	0.2041	3,606,744.966023
14.205612	0.204	3,579,718.784423
14.209013	0.2041	3,542,829.673500
14.212415	0.2041	3,553,830.437540
14.215815	0.204	3,623,560.272988
14.219217	0.2041	3,634,151.753884
14.222618	0.2041	3,674,609.581524
14.226020	0.2041	3,677,875.859729
14.229420	0.204	3,589,208.871631
14.232822	0.2041	3,553,572.506940
14.236223	0.2041	3,581,144.423862
14.239623	0.204	3,502,763.788695
14.243025	0.2041	3,436,148.649497
14.246427	0.2041	3,466,100.904475
14.249827	0.204	3,505,735.582114
14.253228	0.2041	3,583,913.640186
14.256630	0.2041	3,634,658.807457
14.260030	0.204	3,628,228.399533
14.263432	0.2041	3,654,692.109308
14.266833	0.2041	3,746,731.354939
14.270233	0.204	3,901,164.523372
14.273635	0.2041	4,040,982.987914
14.277037	0.2041	4,402,132.899681
14.280437	0.204	4,889,102.057231
14.283838	0.2041	5,330,999.454563
14.287240	0.2041	6,205,992.078308
14.290640	0.204	7,292,754.869989
14.294042	0.2041	8,245,876.399661
14.297443	0.2041	9,494,908.793503
14.300843	0.204	10,874,873.671204
14.304245	0.2041	12,087,425.067394
14.307647	0.2041	13,301,182.993814
14.311047	0.204	14,113,335.272764
14.314448	0.2041	14,556,873.121862
14.317850	0.2041	15,161,538.138064
14.321250	0.204	15,273,545.620078
14.324652	0.2041	14,858,508.234658
14.328053	0.2041	14,366,502.563339
14.331453	0.204	13,268,667.961167
14.334855	0.2041	11,955,337.392248
14.338257	0.2041	10,956,501.952444
14.341657	0.204	9,807,440.439298
14.345058	0.2041	8,526,107.780231
14.348460	0.2041	7,546,425.529812
14.351860	0.204	6,683,325.642068
14.355262	0.2041	5,788,447.885965
14.358663	0.2041	5,197,596.085723
14.362063	0.204	4,943,580.565885
14.365465	0.2041	4,518,084.382703
14.368867	0.2041	4,208,423.079798
14.372267	0.204	4,043,779.119522
14.375668	0.2041	3,890,582.563292
14.379070	0.2041	3,906,236.202149
14.382470	0.204	3,750,546.240001
14.385872	0.2041	3,685,988.940915
14.389273	0.2041	3,627,026.475536
14.392673	0.204	3,616,498.858345
14.396075	0.2041	3,692,293.891530
14.399477	0.2041	3,596,285.942785
14.402877	0.204	3,595,855.704818
14.406278	0.2041	3,577,560.961334
14.409680	0.2041	3,518,550.118973
14.413080	0.204	3,524,435.490732
14.416482	0.2041	3,605,379.908763
14.419883	0.2041	3,597,964.680432
14.423283	0.204	3,537,542.214325
14.426685	0.2041	3,549,326.559232
14.430087	0.2041	3,564,038.813101
14.433487	0.204	3,532,255.527218
14.436888	0.2041	3,515,580.027884
14.440290	0.2041	3,557,324.622150
14.443690	0.204	3,526,085.677025
14.447092	0.2041	3,523,270.459443
14.450493	0.2041	3,536,810.900191
14.453893	0.204	3,380,374.530625
14.457295	0.2041	3,442,014.776524
14.460697	0.2041	3,545,716.737899
14.464097	0.204	3,460,935.425132
14.467498	0.2041	3,492,235.210185
14.470900	0.2041	3,444,597.663164
14.474300	0.204	3,392,790.714958
14.477702	0.2041	3,432,279.773587
14.481103	0.2041	3,537,374.867812
14.484503	0.204	3,631,655.880977
14.487905	0.2041	3,569,442.126978
14.491307	0.2041	3,565,919.383947
14.494707	0.204	3,660,203.833020
14.498108	0.2041	3,655,470.334399
14.501510	0.2041	3,527,078.221153
14.504910	0.204	3,577,099.770892
14.508312	0.2041	3,601,038.398317
14.511713	0.2041	3,475,419.347916
14.515113	0.204	3,513,769.535644
14.518515	0.2041	3,587,262.765399
14.521917	0.2041	3,678,430.300022
14.525317	0.204	3,757,112.080346
14.528718	0.2041	3,742,023.661244
14.532120	0.2041	3,779,837.532865
14.535520	0.204	4,050,369.963375
14.538922	0.2041	4,202,551.912163
14.542323	0.2041	4,047,115.316361
14.545723	0.204	4,119,885.751789
14.549125	0.2041	4,331,175.541848
14.552527	0.2041	4,452,840.492139
14.555927	0.204	4,401,500.565402
14.559328	0.2041	4,259,719.398481
14.562730	0.2041	4,238,970.489218
14.566130	0.204	4,277,129.069764
14.569532	0.2041	4,374,111.039637
14.572933	0.2041	4,330,464.487020
14.576333	0.204	4,273,099.584834
14.579735	0.2041	4,442,307.993214
14.583137	0.2041	4,331,933.410035
14.586538	0.2041	4,110,501.468026
14.589938	0.204	4,315,607.394955
14.593340	0.2041	4,376,336.270852
14.596742	0.2041	4,306,494.768897
14.600142	0.204	4,388,799.231064
14.603543	0.2041	4,310,791.015939
14.606945	0.2041	4,434,296.411401
14.610345	0.204	4,425,103.873005
14.613747	0.2041	4,264,266.349706
14.617148	0.2041	4,344,088.848129
14.620548	0.204	4,296,611.285519
14.623950	0.2041	4,280,210.684863
14.627352	0.2041	4,246,751.696958
14.630752	0.204	4,181,149.488309
14.634153	0.2041	4,211,304.230938
14.637555	0.2041	4,300,353.551505
14.640955	0.204	4,334,626.487057
14.644357	0.2041	4,229,518.959661
14.647758	0.2041	4,276,530.253928
14.651158	0.204	4,306,876.536172
14.654560	0.2041	4,274,544.093244
14.657962	0.2041	4,334,023.981485
14.661362	0.204	4,292,711.987604
14.664763	0.2041	4,332,988.638833
14.668165	0.2041	4,468,130.396132
14.671565	0.204	4,309,799.720179
14.674967	0.2041	4,207,714.581495
14.678368	0.2041	4,358,754.330916
14.681768	0.204	4,382,548.879874
14.685170	0.2041	4,323,859.947337
14.688572	0.2041	4,292,380.078543
14.691972	0.204	4,386,324.591641
14.695373	0.2041	4,365,664.149693
14.698775	0.2041	4,201,074.091212
14.702175	0.204	4,216,974.813867
14.705577	0.2041	4,378,424.327348
14.708978	0.2041	4,397,426.297748
14.712378	0.204	4,252,642.659576
14.715780	0.2041	4,276,566.613924
14.719182	0.2041	4,356,243.671161
14.722582	0.204	4,287,302.362559
14.725983	0.2041	4,196,614.821475
14.729385	0.2041	4,197,757.317525
14.732785	0.204	4,208,682.705574
14.736187	0.2041	4,209,531.735848
14.739588	0.2041	4,282,355.693661
14.742988	0.204	4,385,527.978425
14.746390	0.2041	4,326,712.694815
14.749792	0.2041	4,246,376.336779
14.753192	0.204	4,368,562.654830
14.756593	0.2041	4,315,469.953773
14.759995	0.2041	4,167,299.622583
14.763395	0.204	4,208,378.709778
14.766797	0.2041	4,296,924.321949
14.770198	0.2041	4,315,209.972895
14.773598	0.204	4,267,546.478004
14.777000	0.2041	4,329,583.536844
14.780402	0.2041	4,305,233.809825
14.783802	0.204	4,162,663.683825
14.787203	0.2041	4,203,582.781870
14.790605	0.2041	4,241,625.385339
14.794005	0.204	4,267,151.859002
14.797407	0.2041	4,372,670.494628
14.800808	0.2041	4,364,654.627644
14.804208	0.204	4,299,535.202738
14.807610	0.2041	4,337,524.346153
14.811012	0.2041	4,317,511.760097
14.814412	0.204	4,149,368.429430
14.817813	0.2041	4,202,359.130141
14.821215	0.2041	4,308,747.871596
14.824615	0.204	4,237,653.963120
14.828017	0.2041	4,341,417.989722
14.831418	0.2041	4,368,494.574548
14.834818	0.204	4,314,836.064731
14.838220	0.2041	4,374,609.969089
14.841622	0.2041	4,412,303.575023
14.845022	0.204	4,559,905.576049
14.848423	0.2041	4,496,695.909306
14.851825	0.2041	4,421,689.113993
14.855225	0.204	4,431,803.882368
14.858627	0.2041	4,479,109.551589
14.862028	0.2041	4,538,635.372426
14.865428	0.204	4,403,315.574914
14.868830	0.2041	4,443,503.673535
14.872232	0.2041	4,540,105.893894
14.875632	0.204	4,510,995.040083
14.879033	0.2041	4,507,158.212657
14.882435	0.2041	4,472,070.164602
14.885835	0.204	4,436,272.852411
14.889237	0.2041	4,410,248.306572
14.892638	0.2041	4,416,024.753542
14.896038	0.204	4,368,324.817512
14.899440	0.2041	4,317,660.982910
14.902842	0.2041	4,341,988.565638
14.906242	0.204	4,360,195.722495
14.909643	0.2041	4,343,230.273420
14.913045	0.2041	4,228,879.820919
14.916445	0.204	4,240,743.101000
14.919847	0.2041	4,349,832.975057
14.923248	0.2041	4,358,594.496493
14.926648	0.204	4,296,223.997096
14.930050	0.2041	4,347,944.443956
14.933452	0.2041	4,417,809.502728
14.936852	0.204	4,349,322.359700
14.940253	0.2041	4,343,743.148321
14.943655	0.2041	4,314,038.204226
14.947057	0.2041	4,204,941.696911
14.950457	0.204	4,137,735.469489
14.953858	0.2041	4,234,970.072784
14.957260	0.2041	4,346,527.794766
14.960660	0.204	4,278,523.578484
14.964062	0.2041	4,268,042.448853
14.967463	0.2041	4,353,617.925776
14.970863	0.204	4,399,355.818555
14.974265	0.2041	4,326,714.173628
14.977667	0.2041	4,281,197.246450
14.981067	0.204	4,365,894.013506
14.984468	0.2041	4,269,529.427617
14.987870	0.2041	4,176,378.130891
14.991270	0.204	4,251,347.899476
14.994672	0.2041	4,363,502.223787
14.998073	0.2041	4,495,421.257631
15.001473	0.204	4,333,328.259481
15.004875	0.2041	4,133,418.783687
15.008277	0.2041	4,364,261.167117
15.011677	0.204	4,460,183.900195
15.015078	0.2041	4,260,564.886809
15.018480	0.2041	4,306,892.281878
15.021880	0.204	4,378,131.381480
15.025282	0.2041	4,391,351.597479
15.028683	0.2041	4,456,764.088523
15.032083	0.204	4,384,386.277717
15.035485	0.2041	4,311,878.555421
15.038887	0.2041	4,309,651.434875
15.042287	0.204	4,241,815.272326
15.045688	0.2041	4,251,354.129590
15.049090	0.2041	4,358,976.998462
15.052490	0.204	4,226,527.201490
15.055892	0.2041	4,184,971.212024
15.059293	0.2041	4,297,225.917547
15.062693	0.204	4,266,602.725127
15.066095	0.2041	4,395,959.758601
15.069497	0.2041	4,258,993.101665
15.072897	0.204	4,112,236.521334
15.076298	0.2041	4,377,826.381934
15.079700	0.2041	4,412,123.146819
15.083100	0.204	4,387,014.630328
15.086502	0.2041	4,418,102.457039
15.089903	0.2041	4,360,423.842606
15.093303	0.204	4,390,862.310298
15.096705	0.2041	4,426,232.925606
15.100107	0.2041	4,348,225.820443
15.103507	0.204	4,378,367.708904
15.106908	0.2041	4,427,579.799324
15.110310	0.2041	4,311,992.146451
15.113710	0.204	4,416,609.728911
15.117112	0.2041	4,598,877.346240
15.120513	0.2041	4,450,297.821293
15.123913	0.204	4,420,187.506848
15.127315	0.2041	4,480,347.887978
15.130717	0.2041	4,319,131.360060
15.134117	0.204	4,311,665.604376
15.137518	0.2041	4,487,514.320137
15.140920	0.2041	4,428,074.783323
15.144320	0.204	4,335,452.593891
15.147722	0.2041	4,403,978.389735
15.151123	0.2041	4,321,293.982232
15.154523	0.204	4,339,547.008609
15.157925	0.2041	4,459,894.205935
15.161327	0.2041	4,235,944.805504
15.164727	0.204	4,187,305.916221
15.168128	0.2041	4,362,060.060785
15.171530	0.2041	4,311,522.985486
15.174930	0.204	4,405,077.321233
15.178332	0.2041	4,555,577.391709
15.181733	0.2041	4,515,176.854340
15.185133	0.204	4,387,722.662349
15.188535	0.2041	4,374,275.795495
15.191937	0.2041	4,442,733.531342
15.195337	0.204	4,412,541.894233
15.198738	0.2041	4,371,147.780096
15.202140	0.2041	4,375,304.014815
15.205540	0.204	4,309,786.101321
15.208942	0.2041	4,316,694.171799
15.212343	0.2041	4,383,655.524043
15.215743	0.204	4,300,049.257922
15.219145	0.2041	4,295,920.651143
15.222547	0.2041	4,398,664.448052
15.225947	0.204	4,317,474.437046
15.229348	0.2041	4,311,445.449080
15.232750	0.2041	4,420,940.843423
15.236150	0.204	4,377,033.105110
15.239552	0.2041	4,296,052.693934
15.242953	0.2041	4,267,356.923493
15.246353	0.204	4,455,458.480262
15.249755	0.2041	4,537,033.352082
15.253157	0.2041	4,427,221.199571
15.256557	0.204	4,452,873.668785
15.259958	0.2041	4,419,236.061987
15.263360	0.2041	4,350,377.838635
15.266760	0.204	4,355,435.052398
15.270162	0.2041	4,332,021.218867
15.273563	0.2041	4,420,585.628968
15.276963	0.204	4,467,771.995188
15.280365	0.2041	4,384,780.754848
15.283767	0.2041	4,397,515.661693
15.287167	0.204	4,406,939.642976
15.290568	0.2041	4,398,947.379266
15.293970	0.2041	4,346,122.279434
15.297370	0.204	4,291,638.755889
15.300772	0.2041	4,489,939.236259
15.304173	0.2041	4,598,994.554777
15.307575	0.2041	4,399,989.613448
15.310975	0.204	4,343,265.174159
15.314377	0.2041	4,452,987.868189
15.317778	0.2041	4,529,538.162258
15.321178	0.204	4,430,340.095186
15.324580	0.2041	4,267,915.974565
15.327982	0.2041	4,357,632.283195
15.331382	0.204	4,468,666.738682
15.334783	0.2041	4,366,379.823417
15.338185	0.2041	4,301,735.709458
15.341585	0.204	4,436,474.477582
15.344987	0.2041	4,443,272.438888
15.348388	0.2041	4,382,725.670003
15.351788	0.204	4,519,729.153667
15.355190	0.2041	4,565,225.182250
15.358592	0.2041	4,527,099.752342
15.361992	0.204	4,502,567.024590
15.365393	0.2041	4,466,793.151690
15.368795	0.2041	4,356,513.695350
15.372195	0.204	4,306,827.758692
15.375597	0.2041	4,419,830.752760
15.378998	0.2041	4,512,577.042979
15.382398	0.204	4,545,145.913154
15.385800	0.2041	4,460,333.812328
15.389202	0.2041	4,465,151.338102
15.392602	0.204	4,450,415.997125
15.396003	0.2041	4,262,978.929429
15.399405	0.2041	4,311,831.938047
15.402805	0.204	4,471,132.339784
15.406207	0.2041	4,473,832.610797
15.409608	0.2041	4,543,924.835755
15.413008	0.204	4,647,439.497321
15.416410	0.2041	4,501,807.958986
15.419812	0.2041	4,446,153.344984
15.423212	0.204	4,458,402.845485
15.426613	0.2041	4,391,402.578911
15.430015	0.2041	4,514,527.156241
15.433415	0.204	4,518,646.610360
15.436817	0.2041	4,392,556.391724
15.440218	0.2041	4,403,564.122496
15.443618	0.204	4,488,445.097755
15.447020	0.2041	4,502,396.910307
15.450422	0.2041	4,384,124.400382
15.453822	0.204	4,330,738.449448
15.457223	0.2041	4,510,758.566911
15.460625	0.2041	4,517,123.753002
15.464025	0.204	4,431,607.399442
15.467427	0.2041	4,447,579.743459
15.470828	0.2041	4,405,066.184138
15.474228	0.204	4,554,268.327489
15.477630	0.2041	4,597,188.636668
15.481032	0.2041	4,403,615.707215
15.484432	0.204	4,417,397.598683
15.487833	0.2041	4,500,240.497230
15.491235	0.2041	4,583,279.207431
15.494635	0.204	4,597,980.482536
15.498037	0.2041	4,400,607.502409
15.501438	0.2041	4,383,303.918428
15.504838	0.204	4,371,194.573835
15.508240	0.2041	4,315,261.882197
15.511642	0.2041	4,460,617.049514
15.515042	0.204	4,538,004.021140
15.518443	0.2041	4,527,993.868923
15.521845	0.2041	4,586,111.989131
15.525245	0.204	4,662,408.832217
15.528647	0.2041	4,776,263.789206
15.532048	0.2041	5,045,523.952810
15.535448	0.204	5,478,224.340682
15.538850	0.2041	5,938,842.614416
15.542252	0.2041	6,486,507.190745
15.545652	0.204	7,201,142.397156
15.549053	0.2041	8,215,572.691331
15.552455	0.2041	9,396,066.521036
15.555855	0.204	10,426,347.834691
15.559257	0.2041	11,796,070.315275
15.562658	0.2041	13,022,908.024012
15.566058	0.204	13,802,013.905489
15.569460	0.2041	14,939,397.547608
15.572862	0.2041	15,748,299.757929
15.576262	0.204	15,733,547.025908
15.579663	0.2041	15,819,804.328613
15.583065	0.2041	15,489,865.715110
15.586465	0.204	14,604,804.715983
15.589867	0.2041	13,918,331.292210
15.593268	0.2041	12,992,083.697858
15.596668	0.204	11,865,690.503290
15.600070	0.2041	10,623,565.989880
15.603472	0.2041	9,614,049.099894
15.606872	0.204	8,962,316.363604
15.610273	0.2041	7,994,316.199061
15.613675	0.2041	7,041,452.485899
15.617075	0.204	6,720,857.590851
15.620477	0.2041	6,378,177.781094
15.623878	0.2041	5,833,390.025044
15.627278	0.204	5,519,922.334743
15.630680	0.2041	5,257,085.783578
15.634082	0.2041	5,211,798.506101
15.637482	0.204	5,198,490.334443
15.640883	0.2041	5,110,998.873203
15.644285	0.2041	5,088,326.064562
15.647685	0.204	5,026,108.932490
15.651087	0.2041	4,920,964.585130
15.654488	0.2041	4,733,621.271438
15.657888	0.204	4,747,738.887461
15.661290	0.2041	4,846,643.079722
15.664692	0.2041	4,778,391.879766
15.668092	0.204	4,738,814.245812
15.671493	0.2041	4,612,227.441198
15.674895	0.2041	4,602,285.992560
15.678297	0.2041	4,716,909.724462
15.681697	0.204	4,698,220.556562
15.685098	0.2041	4,756,248.929456
15.688500	0.2041	4,915,018.679088
15.691900	0.204	4,808,125.324583
15.695302	0.2041	4,712,326.541126
15.698703	0.2041	4,844,004.600536
15.702103	0.204	4,778,550.521689
15.705505	0.2041	4,806,251.605364
15.708907	0.2041	4,899,713.070727
15.712307	0.204	4,765,040.454949
15.715708	0.2041	4,744,738.408241
15.719110	0.2041	5,016,607.609610
15.722510	0.204	5,041,280.014441
15.725912	0.2041	4,806,106.139866
15.729313	0.2041	4,775,912.419471
15.732713	0.204	4,718,928.065759
15.736115	0.2041	4,655,802.210863
15.739517	0.2041	4,683,530.661078
15.742917	0.204	4,706,833.214683
15.746318	0.2041	4,708,896.706471
15.749720	0.2041	4,636,997.846284
15.753120	0.204	4,550,244.363012
15.756522	0.2041	4,582,306.775685
15.759923	0.2041	4,662,780.263123
15.763323	0.204	4,717,677.648715
15.766725	0.2041	4,692,373.607263
15.770127	0.2041	4,688,397.649398
15.773527	0.204	4,770,874.988022
15.776928	0.2041	4,823,730.171442
15.780330	0.2041	4,974,562.094995
15.783730	0.204	4,939,809.411779
15.787132	0.2041	4,779,455.529573
15.790533	0.2041	4,702,279.302213
15.793933	0.204	4,585,402.692391
15.797335	0.2041	4,683,211.389095
15.800737	0.2041	4,847,304.374041
15.804137	0.204	4,775,458.664976
15.807538	0.2041	4,665,106.347709
15.810940	0.2041	4,549,601.434393
15.814340	0.204	4,607,097.006854
15.817742	0.2041	4,633,372.610548
15.821143	0.2041	4,568,725.677365
15.824543	0.204	4,529,633.825484
15.827945	0.2041	4,435,126.664529
15.831347	0.2041	4,571,729.586709
15.834747	0.204	4,646,696.468293
15.838148	0.2041	4,620,522.152268
15.841550	0.2041	4,701,032.123112
15.844950	0.204	4,506,936.960619
15.848352	0.2041	4,422,468.235557
15.851753	0.2041	4,699,186.856244
15.855153	0.204	4,693,477.010412
15.858555	0.2041	4,525,187.264712
15.861957	0.2041	4,604,273.800606
15.865357	0.204	4,588,265.510476
15.868758	0.2041	4,520,108.798225
15.872160	0.2041	4,574,902.628888
15.875560	0.204	4,613,931.580402
