File Path	chrom:TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	2026_04_17_1129
Injection Number	35
Position	145
Comment	3M DP6330 -- 28 Tage
Processing Method	VDA T-Ä Auswertung Logemann
Instrument Method	SDM
Type	Unknown
Status	Finished
Injection Date	4/17/2026
Injection Time	5:42:10 PM
Injection Volume (µl)	20.00
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.000520
Time Max. (min)	59.996430
Data Points	16759
Detector	ISQ
Generating Data System	Chromeleon 7.2.9 Build 11323 (300176)
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	1,702,656.518569
Signal Max.	6,296,826,717.134330
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406699

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
36.106987	0.204	5,058,625.043276
36.110388	0.2041	5,058,816.163024
36.113790	0.2041	5,122,304.412365
36.117190	0.204	5,056,113.947785
36.120592	0.2041	5,007,508.872839
36.123993	0.2041	5,106,376.790667
36.127393	0.204	5,073,165.203106
36.130795	0.2041	5,038,824.833062
36.134197	0.2041	5,311,565.040950
36.137597	0.204	5,720,081.993825
36.140998	0.2041	6,286,309.685623
36.144400	0.2041	7,585,864.969196
36.147800	0.204	9,561,314.031056
36.151202	0.2041	12,457,973.058171
36.154603	0.2041	17,100,451.670050
36.158003	0.204	22,634,057.811947
36.161405	0.2041	28,874,044.448901
36.164807	0.2041	34,785,976.562645
36.168207	0.204	38,696,369.448695
36.171608	0.2041	40,668,131.401217
36.175010	0.2041	39,713,600.886211
36.178410	0.204	35,441,247.103712
36.181812	0.2041	29,436,862.246464
36.185213	0.2041	23,369,275.916274
36.188613	0.204	17,823,475.240318
36.192015	0.2041	13,328,247.029849
36.195417	0.2041	10,295,438.125008
36.198817	0.204	8,293,104.253179
36.202218	0.2041	7,084,673.566368
36.205620	0.2041	6,582,169.388810
36.209020	0.204	6,355,823.948887
36.212422	0.2041	6,278,931.702966
36.215823	0.2041	6,263,696.537671
36.219223	0.204	6,256,463.433396
36.222625	0.2041	6,387,616.423951
36.226027	0.2041	6,434,826.934791
36.229427	0.204	6,394,646.816614
36.232828	0.2041	6,288,388.570887
36.236230	0.2041	6,283,511.164297
36.239630	0.204	6,340,739.540586
36.243032	0.2041	6,235,684.092072
36.246433	0.2041	6,110,967.096646
36.249833	0.204	5,998,629.981903
36.253235	0.2041	5,956,802.564567
36.256637	0.2041	6,044,628.135807
36.260037	0.204	5,982,001.397998
36.263438	0.2041	5,980,993.903821
36.266840	0.2041	5,941,323.587323
36.270240	0.204	5,734,136.370226
36.273642	0.2041	5,736,259.430207
36.277043	0.2041	5,624,583.295984
36.280443	0.204	5,554,078.074578
36.283845	0.2041	5,608,230.221614
36.287247	0.2041	5,584,316.504292
36.290647	0.204	5,579,919.985851
36.294048	0.2041	5,491,329.610958
36.297450	0.2041	5,557,703.307038
36.300850	0.204	5,627,998.810319
36.304252	0.2041	5,627,712.068647
36.307653	0.2041	5,672,502.826163
36.311053	0.204	5,558,974.962380
36.314455	0.2041	5,572,579.799076
36.317857	0.2041	5,620,192.743475
36.321257	0.204	5,500,006.109096
36.324658	0.2041	5,481,104.707502
36.328060	0.2041	5,504,884.743484
36.331460	0.204	5,481,145.209361
36.334862	0.2041	5,488,247.951417
36.338263	0.2041	5,567,305.733608
36.341665	0.2041	5,627,516.022367
36.345065	0.204	5,523,541.264544
36.348467	0.2041	5,599,331.818947
36.351868	0.2041	5,804,800.167554
36.355268	0.204	5,862,653.716386
36.358670	0.2041	5,941,384.340320
36.362072	0.2041	6,160,708.045538
36.365472	0.204	6,706,812.600924
36.368873	0.2041	7,254,571.384307
36.372275	0.2041	7,857,423.178119
36.375675	0.204	8,877,490.560573
36.379077	0.2041	9,984,922.732843
36.382478	0.2041	10,877,146.596153
36.385878	0.204	11,674,371.477995
36.389280	0.2041	12,637,842.460955
36.392682	0.2041	13,079,071.513547
36.396082	0.204	12,651,553.342029
36.399483	0.2041	11,985,026.150977
36.402885	0.2041	10,979,954.017567
36.406285	0.204	9,629,312.204691
36.409687	0.2041	8,553,628.164394
36.413088	0.2041	7,680,865.100400
36.416488	0.204	6,965,877.324531
36.419890	0.2041	6,450,823.957232
36.423292	0.2041	6,006,622.922359
36.426692	0.204	5,708,023.541928
36.430093	0.2041	5,485,915.506911
36.433495	0.2041	5,455,791.186485
36.436895	0.204	5,491,952.111742
36.440297	0.2041	5,476,950.532651
36.443698	0.2041	5,486,744.033675
36.447098	0.204	5,434,787.860281
36.450500	0.2041	5,458,750.556176
36.453902	0.2041	5,455,221.662527
36.457302	0.204	5,338,316.597030
36.460703	0.2041	5,302,665.719117
36.464105	0.2041	5,409,700.726721
36.467505	0.204	5,471,057.524134
36.470907	0.2041	5,293,410.101308
36.474308	0.2041	5,299,432.428626
36.477708	0.204	5,366,894.443433
36.481110	0.2041	5,220,440.281813
36.484512	0.2041	5,361,951.688825
36.487912	0.204	5,372,962.138799
36.491313	0.2041	5,200,191.897656
36.494715	0.2041	5,271,038.724881
36.498115	0.204	5,335,438.586272
36.501517	0.2041	5,346,825.698151
36.504918	0.2041	5,248,554.294054
36.508318	0.204	5,252,458.795912
36.511720	0.2041	5,420,834.242270
36.515122	0.2041	5,561,840.786900
36.518522	0.204	5,548,165.178721
36.521923	0.2041	5,458,605.676941
36.525325	0.2041	5,559,159.680117
36.528725	0.204	5,744,196.209557
36.532127	0.2041	5,902,907.559668
36.535528	0.2041	5,915,915.166679
36.538928	0.204	5,915,981.534139
36.542330	0.2041	6,100,980.617110
36.545732	0.2041	6,144,358.378612
36.549132	0.204	6,094,790.790323
36.552533	0.2041	6,145,693.725066
36.555935	0.2041	6,033,257.072445
36.559335	0.204	5,792,104.218705
36.562737	0.2041	5,635,055.368707
36.566138	0.2041	5,473,406.875307
36.569538	0.204	5,382,930.168957
36.572940	0.2041	5,403,122.584319
36.576342	0.2041	5,295,081.242191
36.579742	0.204	5,281,235.478555
36.583143	0.2041	5,191,978.003184
36.586545	0.2041	5,034,696.536683
36.589945	0.204	5,147,870.839885
36.593347	0.2041	5,140,609.151837
36.596748	0.2041	5,062,529.718771
36.600148	0.204	5,018,191.210489
36.603550	0.2041	4,981,895.178640
36.606952	0.2041	4,979,285.513330
36.610352	0.204	4,883,679.284065
36.613753	0.2041	4,849,703.081323
36.617155	0.2041	4,927,406.956341
36.620555	0.204	5,102,722.540632
36.623957	0.2041	5,039,412.577434
36.627358	0.2041	4,900,812.866818
36.630758	0.204	5,062,541.127832
36.634160	0.2041	5,141,516.924944
36.637562	0.2041	5,090,254.422139
36.640962	0.204	5,138,883.875820
36.644363	0.2041	5,185,491.399701
36.647765	0.2041	5,173,076.793065
36.651165	0.204	5,284,574.598833
36.654567	0.2041	5,276,854.290670
36.657968	0.2041	5,216,007.550072
36.661368	0.204	5,279,662.027852
36.664770	0.2041	5,260,325.818345
36.668172	0.2041	5,177,009.117973
36.671572	0.204	5,212,662.148811
36.674973	0.2041	5,257,415.703589
36.678375	0.2041	5,059,473.190943
36.681775	0.204	5,050,788.576985
36.685177	0.2041	5,082,231.746997
36.688578	0.2041	4,910,998.122390
36.691980	0.2041	4,982,749.527865
36.695380	0.204	5,077,218.413938
36.698782	0.2041	5,211,367.256990
36.702183	0.2041	5,217,773.276012
36.705583	0.204	5,034,364.498368
36.708985	0.2041	5,172,780.472363
36.712387	0.2041	5,290,923.959861
36.715787	0.204	5,218,485.091610
36.719188	0.2041	5,087,231.515249
36.722590	0.2041	5,051,835.106030
36.725990	0.204	5,142,560.868890
36.729392	0.2041	5,205,273.190535
36.732793	0.2041	5,125,218.147871
36.736193	0.204	5,088,049.463982
36.739595	0.2041	5,220,126.460847
36.742997	0.2041	5,287,877.049658
36.746397	0.204	5,374,048.634575
36.749798	0.2041	5,642,194.496297
36.753200	0.2041	5,727,218.375396
36.756600	0.204	5,654,319.683855
36.760002	0.2041	5,891,402.222121
36.763403	0.2041	6,335,011.344675
36.766803	0.204	6,773,955.596011
36.770205	0.2041	7,534,282.845500
36.773607	0.2041	8,877,344.678596
36.777007	0.204	10,708,657.664536
36.780408	0.2041	13,394,280.198999
36.783810	0.2041	16,909,077.713647
36.787210	0.204	20,443,046.349423
36.790612	0.2041	23,400,806.552670
36.794013	0.2041	25,508,118.772570
36.797413	0.204	26,668,296.346072
36.800815	0.2041	26,146,607.172512
36.804217	0.2041	23,980,973.948379
36.807617	0.204	21,430,833.827516
36.811018	0.2041	18,508,015.970377
36.814420	0.2041	15,441,062.587856
36.817820	0.204	13,394,393.934201
36.821222	0.2041	11,933,597.037571
36.824623	0.2041	10,821,826.619692
36.828023	0.204	10,308,777.322044
36.831425	0.2041	9,876,767.511105
36.834827	0.2041	9,581,560.575723
36.838227	0.204	9,447,586.447369
36.841628	0.2041	9,388,684.049687
36.845030	0.2041	9,335,658.529159
36.848430	0.204	9,163,251.600714
36.851832	0.2041	9,090,784.335773
36.855233	0.2041	9,030,698.676343
36.858633	0.204	8,910,035.182519
36.862035	0.2041	9,016,004.216412
36.865437	0.2041	9,689,278.898323
36.868837	0.204	11,276,841.240668
36.872238	0.2041	14,409,192.197686
36.875640	0.2041	19,415,915.981963
36.879040	0.204	26,147,820.570697
36.882442	0.2041	34,689,105.732618
36.885843	0.2041	45,131,966.407291
36.889243	0.204	56,034,388.774366
36.892645	0.2041	63,622,730.094430
36.896047	0.2041	68,124,293.195757
36.899447	0.204	68,838,925.211306
36.902848	0.2041	62,703,944.932109
36.906250	0.2041	54,440,036.951568
36.909650	0.204	45,659,150.692925
36.913052	0.2041	35,710,519.804217
36.916453	0.2041	28,235,506.235218
36.919853	0.204	22,617,062.065295
36.923255	0.2041	18,286,188.135627
36.926657	0.2041	15,729,969.559074
36.930057	0.204	13,863,240.255460
36.933458	0.2041	12,740,547.475562
36.936860	0.2041	12,046,396.235412
36.940260	0.204	11,478,144.137328
36.943662	0.2041	11,087,672.676870
36.947063	0.2041	10,458,909.637531
36.950463	0.204	9,974,885.180599
36.953865	0.2041	9,909,617.156898
36.957267	0.2041	9,790,515.701830
36.960667	0.204	9,823,667.348026
36.964068	0.2041	10,412,617.036041
36.967470	0.2041	11,157,648.760251
36.970870	0.204	12,236,395.198058
36.974272	0.2041	14,427,416.523963
36.977673	0.2041	17,587,511.281827
36.981073	0.204	21,454,489.584712
36.984475	0.2041	25,936,297.977647
36.987877	0.2041	30,436,802.591668
36.991277	0.204	34,659,776.377612
36.994678	0.2041	37,842,508.838361
36.998080	0.2041	38,944,305.889506
37.001480	0.204	37,953,047.697248
37.004882	0.2041	34,418,060.401194
37.008283	0.2041	30,200,141.424956
37.011683	0.204	26,602,809.600874
37.015085	0.2041	22,575,856.924294
37.018487	0.2041	19,543,870.943879
37.021887	0.204	17,696,435.415901
37.025288	0.2041	16,219,250.288021
37.028690	0.2041	15,401,230.441347
37.032092	0.2041	14,764,224.016082
37.035492	0.204	14,180,769.643011
37.038893	0.2041	13,555,282.030687
37.042295	0.2041	13,203,574.465838
37.045695	0.204	13,131,140.841134
37.049097	0.2041	13,158,604.170753
37.052498	0.2041	13,582,638.015919
37.055898	0.204	14,161,172.630326
37.059300	0.2041	14,661,986.329151
37.062702	0.2041	14,703,128.430575
37.066102	0.204	14,473,754.019210
37.069503	0.2041	13,927,656.041373
37.072905	0.2041	13,100,211.489437
37.076305	0.204	12,271,425.904978
37.079707	0.2041	11,628,206.705623
37.083108	0.2041	11,271,154.702795
37.086508	0.204	10,937,695.032708
37.089910	0.2041	11,036,790.584907
37.093312	0.2041	11,568,055.375088
37.096712	0.204	12,505,561.263694
37.100113	0.2041	13,842,332.182837
37.103515	0.2041	14,891,145.151552
37.106915	0.204	15,514,179.899022
37.110317	0.2041	16,185,202.234915
37.113718	0.2041	16,436,261.407166
37.117118	0.204	16,160,922.204750
37.120520	0.2041	16,037,519.713366
37.123922	0.2041	15,814,179.885043
37.127322	0.204	15,276,948.396003
37.130723	0.2041	14,990,465.034037
37.134125	0.2041	15,176,888.241004
37.137525	0.204	15,509,882.445550
37.140927	0.2041	15,891,070.724528
37.144328	0.2041	16,959,559.414645
37.147728	0.204	18,934,608.796605
37.151130	0.2041	22,160,074.736077
37.154532	0.2041	27,225,953.194323
37.157932	0.204	33,208,008.755812
37.161333	0.2041	41,269,196.649390
37.164735	0.2041	51,486,543.285182
37.168135	0.204	60,034,947.427617
37.171537	0.2041	69,085,957.616434
37.174938	0.2041	80,047,982.245772
37.178338	0.204	89,544,487.401408
37.181740	0.2041	97,867,591.477639
37.185142	0.2041	103,565,278.921975
37.188542	0.204	103,337,616.353840
37.191943	0.2041	96,270,305.198561
37.195345	0.2041	86,359,067.993996
37.198745	0.204	74,368,589.291883
37.202147	0.2041	58,497,325.921490
37.205548	0.2041	44,684,231.185757
37.208948	0.204	33,765,098.013849
37.212350	0.2041	25,059,640.382998
37.215752	0.2041	19,699,826.813918
37.219152	0.204	15,837,614.162280
37.222553	0.2041	13,502,935.502273
37.225955	0.2041	12,360,698.152122
37.229355	0.204	11,898,806.359341
37.232757	0.2041	11,616,051.547003
37.236158	0.2041	11,369,137.157951
37.239558	0.204	11,092,040.051053
37.242960	0.2041	10,757,366.361502
37.246362	0.2041	10,442,664.515921
37.249762	0.204	10,287,553.336568
37.253163	0.2041	10,266,336.273358
37.256565	0.2041	10,004,323.455717
37.259965	0.204	10,077,213.686822
37.263367	0.2041	10,078,362.118906
37.266768	0.2041	9,863,041.671991
37.270168	0.204	9,555,366.464917
37.273570	0.2041	9,355,495.845890
37.276972	0.2041	9,403,262.851582
37.280372	0.204	9,046,794.444971
37.283773	0.2041	9,006,444.654276
37.287175	0.2041	8,815,711.884455
37.290575	0.204	8,318,125.519903
37.293977	0.2041	8,430,448.496724
37.297378	0.2041	8,521,089.491009
37.300778	0.204	8,413,137.551729
37.304180	0.2041	8,260,940.133861
37.307582	0.2041	8,150,883.917485
37.310982	0.204	8,167,188.458312
37.314383	0.2041	8,024,034.632104
37.317785	0.2041	7,846,060.272184
37.321185	0.204	7,956,474.092490
37.324587	0.2041	8,149,122.583952
37.327988	0.2041	8,114,103.585610
37.331388	0.204	8,123,400.813582
37.334790	0.2041	8,203,173.257893
37.338192	0.2041	8,158,552.951718
37.341592	0.204	8,270,206.253432
37.344993	0.2041	8,448,185.300074
37.348395	0.2041	8,433,481.899610
37.351795	0.204	8,374,237.797068
37.355197	0.2041	8,584,556.093007
37.358598	0.2041	8,581,754.500672
37.361998	0.204	8,314,121.348772
37.365400	0.2041	8,458,158.395565
37.368802	0.2041	8,303,162.908783
37.372202	0.204	7,945,307.879495
37.375603	0.2041	7,845,820.730983
37.379005	0.2041	7,822,463.421085
37.382407	0.2041	7,762,085.329166
37.385807	0.204	7,666,447.889042
37.389208	0.2041	7,741,628.076218
37.392610	0.2041	7,755,628.305281
37.396010	0.204	7,718,923.446034
37.399412	0.2041	7,756,051.926948
37.402813	0.2041	7,970,156.161013
37.406213	0.204	8,271,113.877003
37.409615	0.2041	8,210,922.541288
37.413017	0.2041	8,255,959.678019
37.416417	0.204	8,385,783.071483
37.419818	0.2041	8,189,238.202601
37.423220	0.2041	8,042,635.257014
37.426620	0.204	8,080,016.746550
37.430022	0.2041	8,450,606.271993
37.433423	0.2041	9,696,665.149112
37.436823	0.204	12,214,717.003224
37.440225	0.2041	15,971,614.766183
37.443627	0.2041	21,407,678.346062
37.447027	0.204	28,480,222.666937
37.450428	0.2041	36,322,522.821588
37.453830	0.2041	44,260,328.922057
37.457230	0.204	50,340,091.251851
37.460632	0.2041	53,585,801.841521
37.464033	0.2041	53,234,523.520604
37.467433	0.204	48,521,367.561041
37.470835	0.2041	41,739,828.177639
37.474237	0.2041	34,163,917.197300
37.477637	0.204	26,901,329.876290
37.481038	0.2041	21,018,860.680000
37.484440	0.2041	16,011,802.791807
37.487840	0.204	12,885,394.626599
37.491242	0.2041	11,398,238.816370
37.494643	0.2041	10,059,152.209440
37.498043	0.204	9,048,501.818559
37.501445	0.2041	8,677,776.762921
37.504847	0.2041	8,388,833.500580
37.508247	0.204	8,075,827.201737
37.511648	0.2041	7,906,349.898457
37.515050	0.2041	7,602,385.758088
37.518450	0.204	7,559,535.557911
37.521852	0.2041	7,536,279.992103
37.525253	0.2041	7,263,289.502307
37.528653	0.204	7,142,935.646838
37.532055	0.2041	7,065,390.577274
37.535457	0.2041	7,037,986.247445
37.538857	0.204	7,018,551.077682
37.542258	0.2041	6,908,968.078947
37.545660	0.2041	6,883,166.327037
37.549060	0.204	6,927,170.447586
37.552462	0.2041	6,860,286.113891
37.555863	0.2041	6,890,151.735341
37.559263	0.204	6,911,631.980977
37.562665	0.2041	6,859,788.238081
37.566067	0.2041	6,933,403.132658
37.569467	0.204	7,054,533.131462
37.572868	0.2041	7,296,760.235220
37.576270	0.2041	7,565,464.284341
37.579670	0.204	7,682,562.213060
37.583072	0.2041	7,834,794.325875
37.586473	0.2041	7,897,934.999138
37.589873	0.204	7,971,644.763801
37.593275	0.2041	8,168,563.494538
37.596677	0.2041	8,543,400.089681
37.600077	0.204	9,646,731.048749
37.603478	0.2041	11,061,763.974717
37.606880	0.2041	12,418,195.836831
37.610280	0.204	14,026,963.829983
37.613682	0.2041	15,842,101.184504
37.617083	0.2041	17,187,744.195581
37.620483	0.204	17,677,642.084293
37.623885	0.2041	17,810,250.731058
37.627287	0.2041	17,096,602.149150
37.630687	0.204	15,517,489.712642
37.634088	0.2041	13,817,003.470869
37.637490	0.2041	12,207,036.079346
37.640890	0.204	10,855,946.953903
37.644292	0.2041	9,643,418.035588
37.647693	0.2041	8,953,716.481582
37.651093	0.204	9,041,248.272356
37.654495	0.2041	9,557,126.544016
37.657897	0.2041	10,683,688.035332
37.661297	0.204	12,379,342.111803
37.664698	0.2041	14,492,756.182748
37.668100	0.2041	16,516,747.330052
37.671500	0.204	18,226,623.139011
37.674902	0.2041	19,370,138.268502
37.678303	0.2041	19,441,625.859270
37.681703	0.204	18,829,153.577572
37.685105	0.2041	17,586,905.743716
37.688507	0.2041	16,097,900.891362
37.691907	0.204	14,498,093.397494
37.695308	0.2041	12,829,981.464246
37.698710	0.2041	11,359,371.074717
37.702110	0.204	10,418,773.497956
37.705512	0.2041	9,737,514.880659
37.708913	0.2041	9,035,559.190226
37.712313	0.204	8,635,327.368639
37.715715	0.2041	8,274,865.417185
37.719117	0.2041	7,985,130.051663
37.722518	0.2041	7,979,190.669339
37.725918	0.204	7,982,916.411289
37.729320	0.2041	7,767,686.924396
37.732722	0.2041	7,840,500.272951
37.736122	0.204	7,978,400.804420
37.739523	0.2041	7,666,085.491828
37.742925	0.2041	7,515,828.174148
37.746325	0.204	7,582,500.874751
37.749727	0.2041	7,677,909.317677
37.753128	0.2041	7,669,183.604495
37.756528	0.204	7,541,941.275586
37.759930	0.2041	7,736,415.261076
37.763332	0.2041	8,409,036.618032
37.766732	0.204	9,988,119.993671
37.770133	0.2041	12,119,209.344280
37.773535	0.2041	15,474,246.102498
37.776935	0.204	21,005,076.392856
37.780337	0.2041	27,160,625.680756
37.783738	0.2041	34,303,846.132155
37.787138	0.204	41,869,606.091192
37.790540	0.2041	47,457,154.877339
37.793942	0.2041	50,682,391.526797
37.797342	0.204	50,736,158.731063
37.800743	0.2041	47,449,907.092089
37.804145	0.2041	41,826,924.430622
37.807545	0.204	35,484,658.349416
37.810947	0.2041	29,308,402.011308
37.814348	0.2041	23,448,090.671982
37.817748	0.204	18,934,720.193164
37.821150	0.2041	15,914,389.963859
37.824552	0.2041	13,786,062.750933
37.827952	0.204	12,164,098.332497
37.831353	0.2041	11,185,336.397160
37.834755	0.2041	10,591,447.608644
37.838155	0.204	9,932,013.134862
37.841557	0.2041	9,432,644.514798
37.844958	0.2041	9,105,991.899947
37.848358	0.204	8,812,694.869971
37.851760	0.2041	8,595,710.915714
37.855162	0.2041	8,272,618.405501
37.858562	0.204	8,112,126.632990
37.861963	0.2041	8,165,399.731927
37.865365	0.2041	8,212,032.633350
37.868765	0.204	8,183,351.397370
37.872167	0.2041	8,142,560.656505
37.875568	0.2041	8,287,598.885388
37.878968	0.204	8,215,697.442848
37.882370	0.2041	8,344,320.998348
37.885772	0.2041	8,639,394.690120
37.889172	0.204	8,574,050.695644
37.892573	0.2041	8,653,747.034801
37.895975	0.2041	8,726,886.257782
37.899375	0.204	8,502,308.569554
37.902777	0.2041	8,121,654.880552
37.906178	0.2041	7,932,326.892611
37.909578	0.204	7,908,796.848358
37.912980	0.2041	7,699,686.300554
37.916382	0.2041	7,494,314.549301
37.919782	0.204	7,464,166.213852
37.923183	0.2041	7,363,941.542479
37.926585	0.2041	7,282,215.817957
37.929985	0.204	7,352,621.060966
37.933387	0.2041	7,446,757.245222
37.936788	0.2041	7,623,408.987733
37.940188	0.204	8,130,523.567705
37.943590	0.2041	8,784,699.907178
37.946992	0.2041	9,433,697.327753
37.950392	0.204	10,106,237.494545
37.953793	0.2041	10,502,716.171954
37.957195	0.2041	10,895,286.170709
37.960595	0.204	10,879,443.049245
37.963997	0.2041	10,383,024.575395
37.967398	0.2041	9,890,153.729411
37.970798	0.204	9,107,327.685855
37.974200	0.2041	8,381,950.328413
37.977602	0.2041	7,965,809.849030
37.981002	0.204	7,640,082.932507
37.984403	0.2041	7,267,409.462883
37.987805	0.2041	7,210,365.247537
37.991205	0.204	7,438,357.033268
37.994607	0.2041	7,385,259.254045
37.998008	0.2041	7,335,497.402679
38.001408	0.204	7,496,758.357677
38.004810	0.2041	7,836,820.851041
38.008212	0.2041	8,153,464.489701
38.011612	0.204	8,346,394.525799
38.015013	0.2041	8,501,731.381597
38.018415	0.2041	8,529,558.479114
38.021815	0.204	8,726,378.689727
38.025217	0.2041	8,958,370.449886
38.028618	0.2041	8,938,797.059574
38.032018	0.204	8,688,858.812456
38.035420	0.2041	8,560,838.038766
38.038822	0.2041	8,331,094.009744
38.042222	0.204	7,986,252.134095
38.045623	0.2041	7,955,803.014695
38.049025	0.2041	7,915,087.721767
38.052425	0.204	7,854,242.491888
38.055827	0.2041	7,735,821.866552
38.059228	0.2041	7,638,644.231163
38.062630	0.2041	7,830,162.888538
38.066030	0.204	8,054,173.094001
38.069432	0.2041	7,885,609.631302
38.072833	0.2041	7,679,084.478418
38.076233	0.204	7,484,777.055208
38.079635	0.2041	7,375,537.653083
38.083037	0.2041	7,395,985.092514
38.086437	0.204	7,204,595.091545
38.089838	0.2041	7,118,060.640408
38.093240	0.2041	7,047,418.763434
38.096640	0.204	6,947,686.075016
38.100042	0.2041	6,939,347.451262
38.103443	0.2041	7,008,460.516083
38.106843	0.204	7,156,634.289515
38.110245	0.2041	7,536,183.835155
38.113647	0.2041	8,156,255.919368
38.117047	0.204	9,075,870.547389
38.120448	0.2041	10,502,508.375886
38.123850	0.2041	12,238,936.169569
38.127250	0.204	14,575,256.753739
38.130652	0.2041	17,363,853.967613
38.134053	0.2041	20,292,825.384448
38.137453	0.204	23,736,589.052050
38.140855	0.2041	26,511,327.572584
38.144257	0.2041	28,381,494.592788
38.147657	0.204	29,199,246.931855
38.151058	0.2041	27,953,121.525200
38.154460	0.2041	25,619,244.291764
38.157860	0.204	22,457,699.833420
38.161262	0.2041	19,268,386.562883
38.164663	0.2041	16,710,739.447494
38.168063	0.204	14,421,847.687258
38.171465	0.2041	12,902,419.177896
38.174867	0.2041	11,904,215.628714
38.178267	0.204	11,173,917.581527
38.181668	0.2041	10,620,861.769553
38.185070	0.2041	10,557,590.814330
38.188470	0.204	11,829,343.732464
38.191872	0.2041	13,704,131.839926
38.195273	0.2041	15,786,844.519050
38.198673	0.204	19,589,465.661562
38.202075	0.2041	24,739,991.660515
38.205477	0.2041	29,248,665.768765
38.208877	0.204	32,960,106.682467
38.212278	0.2041	34,858,109.948616
38.215680	0.2041	34,891,677.806325
38.219080	0.204	33,188,071.394918
38.222482	0.2041	28,914,143.859851
38.225883	0.2041	24,117,273.760849
38.229283	0.204	20,672,234.963076
38.232685	0.2041	18,239,141.406311
38.236087	0.2041	15,530,881.887239
38.239487	0.204	13,548,146.417054
38.242888	0.2041	12,547,485.010451
38.246290	0.2041	11,564,611.599214
38.249690	0.204	10,805,511.743062
38.253092	0.2041	10,257,497.091457
38.256493	0.2041	10,114,663.233619
38.259893	0.204	10,334,741.182733
38.263295	0.2041	10,332,591.688930
38.266697	0.2041	10,317,601.997118
38.270097	0.204	10,652,808.326965
38.273498	0.2041	10,929,141.289512
38.276900	0.2041	11,162,401.344804
38.280300	0.204	11,360,174.521566
38.283702	0.2041	11,977,578.412139
38.287103	0.2041	13,659,023.479392
38.290503	0.204	18,257,121.592657
38.293905	0.2041	29,992,469.056726
38.297307	0.2041	57,349,197.766139
38.300707	0.204	115,513,181.236431
38.304108	0.2041	234,824,639.546309
38.307510	0.2041	467,815,110.400807
38.310910	0.204	895,520,294.826700
38.314312	0.2041	1,627,547,469.362880
38.317713	0.2041	2,710,548,541.695400
38.321113	0.204	3,828,557,863.306340
38.324515	0.2041	4,650,335,662.440870
38.327917	0.2041	5,295,833,678.475850
38.331317	0.204	5,750,792,731.561380
38.334718	0.2041	6,096,883,498.111580
38.338120	0.2041	6,296,826,717.134330
38.341520	0.204	6,099,056,590.970220
38.344922	0.2041	5,693,733,652.040740
38.348323	0.2041	5,063,684,415.797180
38.351723	0.204	4,044,457,908.594390
38.355125	0.2041	2,615,468,133.714600
38.358527	0.2041	1,276,609,360.791240
38.361927	0.204	576,149,790.691701
38.365328	0.2041	278,618,010.606801
38.368730	0.2041	126,681,722.203573
38.372130	0.204	66,452,162.434444
38.375532	0.2041	40,504,654.742096
38.378933	0.2041	29,375,284.286940
38.382333	0.204	25,059,413.995383
38.385735	0.2041	22,204,089.617943
38.389137	0.2041	20,308,184.834634
38.392537	0.204	18,801,487.392928
38.395938	0.2041	17,616,700.510688
38.399340	0.2041	16,963,661.957494
38.402740	0.204	16,624,482.957447
38.406142	0.2041	15,822,350.548007
38.409543	0.2041	15,161,691.086452
38.412943	0.204	14,518,411.681909
38.416345	0.2041	13,866,679.949121
38.419747	0.2041	13,568,513.126300
38.423147	0.204	13,143,554.782854
38.426548	0.2041	12,800,831.878371
38.429950	0.2041	12,516,091.971712
38.433350	0.204	12,374,948.799315
38.436752	0.2041	12,468,084.971792
38.440153	0.2041	12,381,652.422093
38.443553	0.204	12,120,560.440729
38.446955	0.2041	11,884,735.593278
38.450357	0.2041	11,905,562.956716
38.453758	0.2041	11,750,745.854597
38.457158	0.204	11,369,203.869620
38.460560	0.2041	11,140,591.989829
38.463962	0.2041	10,805,974.295673
38.467362	0.204	10,453,142.619135
38.470763	0.2041	10,306,390.113030
38.474165	0.2041	10,215,935.067908
38.477565	0.204	9,967,202.146569
38.480967	0.2041	9,727,354.584568
38.484368	0.2041	9,816,475.641402
38.487768	0.204	10,013,682.468009
38.491170	0.2041	9,993,666.181691
38.494572	0.2041	10,162,099.434225
38.497972	0.204	10,589,192.439340
38.501373	0.2041	10,803,010.294363
38.504775	0.2041	11,056,041.430372
38.508175	0.204	11,481,228.692558
38.511577	0.2041	11,734,008.522732
38.514978	0.2041	12,021,712.240298
38.518378	0.204	12,191,240.131717
38.521780	0.2041	11,977,011.401459
38.525182	0.2041	11,870,741.184984
38.528582	0.204	11,699,271.445435
38.531983	0.2041	11,510,727.810447
38.535385	0.2041	11,232,933.875250
38.538785	0.204	10,698,150.138304
38.542187	0.2041	10,164,779.127291
38.545588	0.2041	9,743,298.865490
38.548988	0.204	9,752,200.538979
38.552390	0.2041	9,665,839.038490
