File Path	chrom:TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	2026_04_17_1125
Injection Number	44
Position	154
Comment	Betaforce 9075L -- 28 Tage
Processing Method	VDA T-Ä Auswertung Logemann
Instrument Method	SDM
Type	Unknown
Status	Finished
Injection Date	4/18/2026
Injection Time	3:37:04 AM
Injection Volume (µl)	20.00
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.001017
Time Max. (min)	60.000327
Data Points	16760
Detector	ISQ
Generating Data System	Chromeleon 7.2.9 Build 11323 (300176)
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	1,707,992.916662
Signal Max.	11,291,955,169.814200
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406698

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
9.810052	0.2041	3,157,135.028905
9.813452	0.204	3,108,221.907154
9.816853	0.2041	3,089,825.859170
9.820255	0.2041	3,151,393.669921
9.823655	0.204	3,033,761.456461
9.827057	0.2041	2,907,299.887129
9.830458	0.2041	2,832,567.576872
9.833858	0.204	2,854,490.162485
9.837260	0.2041	2,824,898.858086
9.840662	0.2041	2,670,706.683600
9.844062	0.204	2,658,541.575996
9.847463	0.2041	2,712,618.176733
9.850865	0.2041	2,691,601.852828
9.854265	0.204	2,717,373.809980
9.857667	0.2041	2,763,987.285302
9.861068	0.2041	2,742,115.767644
9.864468	0.204	2,659,602.341862
9.867870	0.2041	2,611,768.125930
9.871272	0.2041	2,611,040.845549
9.874672	0.204	2,602,750.941158
9.878073	0.2041	2,639,464.842088
9.881475	0.2041	2,660,955.569468
9.884877	0.2041	2,733,234.895420
9.888277	0.204	2,775,060.055006
9.891678	0.2041	2,685,183.633606
9.895080	0.2041	2,572,502.015274
9.898480	0.204	2,613,380.477087
9.901882	0.2041	2,636,156.794513
9.905283	0.2041	2,586,398.593166
9.908683	0.204	2,626,192.772656
9.912085	0.2041	2,707,524.629595
9.915487	0.2041	2,704,593.344441
9.918887	0.204	2,624,524.635894
9.922288	0.2041	2,663,762.651469
9.925690	0.2041	2,673,073.980257
9.929090	0.204	2,590,395.818335
9.932492	0.2041	2,599,936.272733
9.935893	0.2041	2,706,450.604122
9.939293	0.204	2,655,777.843582
9.942695	0.2041	2,550,496.349254
9.946097	0.2041	2,638,956.908638
9.949497	0.204	2,625,123.997261
9.952898	0.2041	2,694,249.013910
9.956300	0.2041	2,796,655.515154
9.959700	0.204	2,769,186.743719
9.963102	0.2041	2,745,879.274266
9.966503	0.2041	2,767,534.921472
9.969903	0.204	2,764,864.304026
9.973305	0.2041	2,744,831.819296
9.976707	0.2041	2,932,494.353371
9.980107	0.204	3,082,793.323463
9.983508	0.2041	2,974,944.464016
9.986910	0.2041	3,027,037.002851
9.990310	0.204	3,136,750.516156
9.993712	0.2041	3,109,929.523765
9.997113	0.2041	3,134,378.087737
10.000513	0.204	3,100,374.024259
10.003915	0.2041	3,071,967.846404
10.007317	0.2041	3,062,881.416488
10.010717	0.204	3,073,282.711394
10.014118	0.2041	3,080,683.093350
10.017520	0.2041	3,082,008.672218
10.020920	0.204	3,221,277.547145
10.024322	0.2041	3,888,096.791053
10.027723	0.2041	5,458,590.458723
10.031123	0.204	7,093,732.577162
10.034525	0.2041	8,301,637.280482
10.037927	0.2041	8,933,979.653558
10.041327	0.204	9,126,884.493157
10.044728	0.2041	9,449,029.940775
10.048130	0.2041	9,379,333.597939
10.051530	0.204	9,107,567.552963
10.054932	0.2041	9,094,208.119636
10.058333	0.2041	8,885,901.176325
10.061733	0.204	8,517,544.232652
10.065135	0.2041	8,519,228.152677
10.068537	0.2041	8,416,103.958253
10.071937	0.204	8,029,256.885819
10.075338	0.2041	8,005,564.355858
10.078740	0.2041	8,131,458.052733
10.082140	0.204	7,991,982.778789
10.085542	0.2041	7,989,631.571076
10.088943	0.2041	7,994,200.272208
10.092343	0.204	7,795,472.594084
10.095745	0.2041	7,571,490.545596
10.099147	0.2041	6,949,298.263662
10.102547	0.204	6,610,384.590402
10.105948	0.2041	6,565,052.272296
10.109350	0.2041	6,159,405.832635
10.112750	0.204	5,884,562.294693
10.116152	0.2041	5,706,979.172068
10.119553	0.2041	5,512,112.384137
10.122953	0.204	5,241,007.859554
10.126355	0.2041	5,016,399.693090
10.129757	0.2041	5,045,132.515775
10.133157	0.204	4,954,250.106107
10.136558	0.2041	4,679,061.934390
10.139960	0.2041	4,597,735.593064
10.143360	0.204	4,621,064.910758
10.146762	0.2041	4,534,474.391947
10.150163	0.2041	4,592,495.049979
10.153563	0.204	4,536,969.484610
10.156965	0.2041	4,301,230.565650
10.160367	0.2041	4,244,508.615037
10.163767	0.204	4,266,744.905251
10.167168	0.2041	4,188,020.044985
10.170570	0.2041	4,145,646.603126
10.173970	0.204	4,112,708.662602
10.177372	0.2041	3,936,240.091053
10.180773	0.2041	3,991,661.755355
10.184173	0.204	3,985,568.405199
10.187575	0.2041	3,862,817.348970
10.190977	0.2041	3,862,450.512684
10.194377	0.204	3,827,348.821935
10.197778	0.2041	3,833,362.198537
10.201180	0.2041	3,742,384.592489
10.204580	0.204	3,717,118.003133
10.207982	0.2041	3,849,796.150525
10.211383	0.2041	3,847,416.988363
10.214783	0.204	3,827,664.427144
10.218185	0.2041	3,835,529.366782
10.221587	0.2041	3,802,162.390229
10.224987	0.204	3,747,252.805463
10.228388	0.2041	3,638,229.091337
10.231790	0.2041	3,670,132.223680
10.235190	0.204	3,721,001.119505
10.238592	0.2041	3,639,818.638859
10.241993	0.2041	3,626,732.195762
10.245393	0.204	3,640,621.009431
10.248795	0.2041	3,620,829.450626
10.252197	0.2041	3,517,647.521595
10.255597	0.204	3,431,478.001131
10.258998	0.2041	3,501,802.158693
10.262400	0.2041	3,534,223.255594
10.265802	0.2041	3,448,956.542457
10.269202	0.204	3,613,849.203477
10.272603	0.2041	3,888,309.056294
10.276005	0.2041	4,131,283.765489
10.279405	0.204	4,650,533.672447
10.282807	0.2041	5,540,011.586331
10.286208	0.2041	6,875,117.751721
10.289608	0.204	8,826,604.586724
10.293010	0.2041	11,818,101.129498
10.296412	0.2041	15,893,744.873042
10.299812	0.204	20,974,789.519360
10.303213	0.2041	27,498,333.008466
10.306615	0.2041	34,645,153.850700
10.310015	0.204	42,176,302.775335
10.313417	0.2041	50,583,843.383311
10.316818	0.2041	58,261,615.545190
10.320218	0.204	64,964,795.910046
10.323620	0.2041	69,857,285.878948
10.327022	0.2041	71,700,468.570776
10.330422	0.204	72,061,588.266287
10.333823	0.2041	69,748,483.116367
10.337225	0.2041	64,606,934.372733
10.340625	0.204	58,714,837.787775
10.344027	0.2041	51,117,097.202914
10.347428	0.2041	43,332,920.064759
10.350828	0.204	36,369,473.134249
10.354230	0.2041	28,972,493.064228
10.357632	0.2041	22,894,944.708505
10.361032	0.204	18,109,106.912705
10.364433	0.2041	14,121,695.474024
10.367835	0.2041	11,189,524.963121
10.371235	0.204	8,792,370.684905
10.374637	0.2041	7,385,231.058695
10.378038	0.2041	6,596,726.267950
10.381438	0.204	5,840,506.986703
10.384840	0.2041	5,270,543.041158
10.388242	0.2041	4,883,497.891894
10.391642	0.204	4,621,486.933976
10.395043	0.2041	4,416,981.597478
10.398445	0.2041	4,261,762.720962
10.401845	0.204	4,170,457.268923
10.405247	0.2041	4,090,062.044549
10.408648	0.2041	4,005,114.050796
10.412048	0.204	3,964,086.273081
10.415450	0.2041	3,904,828.607593
10.418852	0.2041	3,744,709.253767
10.422252	0.204	3,724,047.567952
10.425653	0.2041	3,754,545.113659
10.429055	0.2041	3,749,096.764336
10.432455	0.204	3,857,799.009067
10.435857	0.2041	3,782,995.423762
10.439258	0.2041	3,703,698.155566
10.442658	0.204	3,765,314.843525
10.446060	0.2041	3,712,757.373285
10.449462	0.2041	3,595,128.853146
10.452862	0.204	3,585,300.536957
10.456263	0.2041	3,634,234.014713
10.459665	0.2041	3,556,894.849025
10.463065	0.204	3,494,460.186939
10.466467	0.2041	3,529,356.080767
10.469868	0.2041	3,571,920.983177
10.473268	0.204	3,623,863.263794
10.476670	0.2041	3,578,208.841872
10.480072	0.2041	3,561,388.763264
10.483472	0.204	3,562,736.550729
10.486873	0.2041	3,532,311.575018
10.490275	0.2041	3,621,210.686012
10.493675	0.204	3,594,888.185200
10.497077	0.2041	3,586,059.887339
10.500478	0.2041	3,679,297.718426
10.503878	0.204	3,611,623.963843
10.507280	0.2041	3,468,837.485347
10.510682	0.2041	3,501,932.581838
10.514082	0.204	3,616,194.729206
10.517483	0.2041	3,504,150.897653
10.520885	0.2041	3,470,482.497107
10.524285	0.204	3,614,896.003513
10.527687	0.2041	3,528,703.769362
10.531088	0.2041	3,427,350.091849
10.534488	0.204	3,478,551.212942
10.537890	0.2041	3,466,296.554220
10.541292	0.2041	3,488,906.833929
10.544692	0.204	3,415,941.970123
10.548093	0.2041	3,385,148.501713
10.551495	0.2041	3,474,630.486849
10.554895	0.204	3,396,188.153679
10.558297	0.2041	3,292,275.444429
10.561698	0.2041	3,205,196.189163
10.565098	0.204	3,186,414.250390
10.568500	0.2041	3,266,910.187316
10.571902	0.2041	3,242,490.122084
10.575302	0.204	3,104,309.334490
10.578703	0.2041	3,008,991.433247
10.582105	0.2041	3,063,562.682919
10.585505	0.204	3,117,380.843693
10.588907	0.2041	3,179,726.072347
10.592308	0.2041	3,284,946.239895
10.595708	0.204	3,213,722.905353
10.599110	0.2041	3,150,644.275864
10.602512	0.2041	3,140,636.090784
10.605912	0.204	3,110,164.421662
10.609313	0.2041	3,180,883.994877
10.612715	0.2041	3,228,521.806074
10.616117	0.2041	3,067,186.652957
10.619517	0.204	3,100,207.462989
10.622918	0.2041	3,239,590.793258
10.626320	0.2041	3,114,143.890148
10.629720	0.204	3,003,936.730093
10.633122	0.2041	2,924,971.925678
10.636523	0.2041	2,949,082.712415
10.639923	0.204	2,945,944.537970
10.643325	0.2041	2,879,133.403725
10.646727	0.2041	2,947,894.354891
10.650127	0.204	2,960,475.083784
10.653528	0.2041	2,989,356.707729
10.656930	0.2041	3,092,712.324331
10.660330	0.204	3,092,780.918646
10.663732	0.2041	3,108,042.966061
10.667133	0.2041	3,098,899.026854
10.670533	0.204	3,047,999.271930
10.673935	0.2041	3,055,515.786446
10.677337	0.2041	3,084,006.030445
10.680737	0.204	3,051,012.184870
10.684138	0.2041	3,101,536.857114
10.687540	0.2041	3,219,938.838872
10.690940	0.204	3,199,767.271969
10.694342	0.2041	3,173,588.341726
10.697743	0.2041	3,157,920.898209
10.701143	0.204	3,089,767.694720
10.704545	0.2041	3,101,428.450080
10.707947	0.2041	2,962,474.109023
10.711347	0.204	2,855,159.106825
10.714748	0.2041	3,009,712.093021
10.718150	0.2041	3,027,680.438843
10.721550	0.204	3,014,749.553425
10.724952	0.2041	3,064,805.023173
10.728353	0.2041	3,040,783.052397
10.731753	0.204	3,033,192.204540
10.735155	0.2041	2,979,299.816090
10.738557	0.2041	2,891,102.499676
10.741957	0.204	2,946,783.095251
10.745358	0.2041	3,037,832.091527
10.748760	0.2041	3,040,348.532656
10.752160	0.204	3,027,321.583572
10.755562	0.2041	3,036,710.829704
10.758963	0.2041	3,006,916.974012
10.762363	0.204	3,012,769.890154
10.765765	0.2041	3,017,229.132085
10.769167	0.2041	3,064,438.708069
10.772567	0.204	3,047,578.382559
10.775968	0.2041	2,921,934.471536
10.779370	0.2041	2,896,868.919818
10.782770	0.204	2,986,711.528536
10.786172	0.2041	2,938,430.031919
10.789573	0.2041	2,836,765.084392
10.792973	0.204	2,954,705.948857
10.796375	0.2041	2,991,729.425169
10.799777	0.2041	2,996,719.160715
10.803177	0.204	3,003,923.549679
10.806578	0.2041	2,943,953.718647
10.809980	0.2041	2,964,601.978540
10.813380	0.204	3,015,337.362409
10.816782	0.2041	2,979,551.587734
10.820183	0.2041	2,945,518.345989
10.823583	0.204	2,987,572.151881
10.826985	0.2041	2,927,762.510003
10.830387	0.2041	2,837,019.163454
10.833787	0.204	2,868,118.828376
10.837188	0.2041	2,904,796.071553
10.840590	0.2041	2,913,755.165603
10.843990	0.204	2,911,396.724536
10.847392	0.2041	2,858,307.745950
10.850793	0.2041	2,849,223.204461
10.854193	0.204	2,879,188.140951
10.857595	0.2041	2,848,204.417655
10.860997	0.2041	2,790,539.364944
10.864397	0.204	2,763,953.703452
10.867798	0.2041	2,806,127.130182
10.871200	0.2041	2,812,724.311707
10.874600	0.204	2,797,518.683569
10.878002	0.2041	2,834,145.563256
10.881403	0.2041	2,893,148.120732
10.884803	0.204	2,863,758.956733
10.888205	0.2041	2,834,013.251589
10.891607	0.2041	2,946,325.905265
10.895007	0.204	2,908,343.453693
10.898408	0.2041	2,737,115.432294
10.901810	0.2041	2,757,251.011529
10.905210	0.204	2,791,716.599083
10.908612	0.2041	2,849,356.078883
10.912013	0.2041	2,870,878.850547
10.915413	0.204	2,759,523.306048
10.918815	0.2041	2,829,226.170706
10.922217	0.2041	2,898,455.207399
10.925617	0.204	2,814,390.274747
10.929018	0.2041	2,787,625.541456
10.932420	0.2041	2,778,515.517764
10.935820	0.204	2,757,656.984625
10.939222	0.2041	2,785,993.609447
10.942623	0.2041	2,856,863.365731
10.946023	0.204	2,935,839.890898
10.949425	0.2041	2,849,864.218888
10.952827	0.2041	2,756,380.328564
10.956228	0.2041	2,795,357.849486
10.959628	0.204	2,780,222.687911
10.963030	0.2041	2,713,778.384559
10.966432	0.2041	2,773,972.079375
10.969832	0.204	2,853,688.115792
10.973233	0.2041	2,787,603.060551
10.976635	0.2041	2,811,295.839335
10.980035	0.204	2,895,095.226282
10.983437	0.2041	2,875,810.043345
10.986838	0.2041	2,935,255.773447
10.990238	0.204	3,039,905.963252
10.993640	0.2041	3,033,902.904174
10.997042	0.2041	3,068,462.461254
11.000442	0.204	3,238,837.314389
11.003843	0.2041	3,701,194.640694
11.007245	0.2041	4,403,237.143062
11.010645	0.204	5,386,453.819915
11.014047	0.2041	7,037,705.260318
11.017448	0.2041	9,442,088.489085
11.020848	0.204	12,960,862.149390
11.024250	0.2041	17,653,209.436071
11.027652	0.2041	23,803,780.798468
11.031052	0.204	31,959,393.855287
11.034453	0.2041	41,771,695.987026
11.037855	0.2041	52,634,756.479762
11.041255	0.204	63,554,518.776571
11.044657	0.2041	75,326,099.115123
11.048058	0.2041	87,113,925.125206
11.051458	0.204	94,357,234.303922
11.054860	0.2041	97,428,213.623774
11.058262	0.2041	99,854,375.542063
11.061662	0.204	99,563,872.960609
11.065063	0.2041	94,145,334.899025
11.068465	0.2041	85,746,400.125056
11.071865	0.204	76,197,317.425163
11.075267	0.2041	65,775,085.806388
11.078668	0.2041	56,037,210.672232
11.082068	0.204	46,318,410.934692
11.085470	0.2041	35,824,814.029732
11.088872	0.2041	28,213,459.162567
11.092272	0.204	22,948,637.900014
11.095673	0.2041	18,018,414.539579
11.099075	0.2041	14,025,442.345148
11.102475	0.204	11,158,182.175433
11.105877	0.2041	9,370,323.114934
11.109278	0.2041	7,880,186.074037
11.112678	0.204	6,597,011.546514
11.116080	0.2041	5,904,603.392004
11.119482	0.2041	5,299,591.110678
11.122882	0.204	4,765,884.831114
11.126283	0.2041	4,543,342.430368
11.129685	0.2041	4,295,613.683489
11.133085	0.204	4,175,266.669441
11.136487	0.2041	4,070,763.354290
11.139888	0.2041	3,853,646.475628
11.143288	0.204	3,687,449.507845
11.146690	0.2041	3,627,925.834287
11.150092	0.2041	3,619,934.739913
11.153492	0.204	3,573,220.697553
11.156893	0.2041	3,605,078.604208
11.160295	0.2041	3,553,292.748415
11.163695	0.204	3,537,134.451242
11.167097	0.2041	3,692,544.573849
11.170498	0.2041	3,652,923.908757
11.173898	0.204	3,638,820.742787
11.177300	0.2041	3,705,829.592582
11.180702	0.2041	3,680,989.234300
11.184102	0.204	3,744,603.653849
11.187503	0.2041	3,876,459.008194
11.190905	0.2041	4,080,123.233176
11.194305	0.204	4,317,634.577686
11.197707	0.2041	4,572,403.368694
11.201108	0.2041	4,981,397.724030
11.204508	0.204	5,513,597.609465
11.207910	0.2041	5,904,368.722982
11.211312	0.2041	6,444,867.244614
11.214712	0.204	7,148,665.773482
11.218113	0.2041	7,463,803.972669
11.221515	0.2041	7,738,900.827978
11.224915	0.204	7,996,344.357773
11.228317	0.2041	7,942,246.033347
11.231718	0.2041	7,855,702.134945
11.235118	0.204	7,434,665.187108
11.238520	0.2041	6,849,753.046190
11.241922	0.2041	6,588,753.682639
11.245322	0.204	6,231,911.934875
11.248723	0.2041	5,691,427.043157
11.252125	0.2041	5,234,996.156521
11.255525	0.204	4,769,649.308419
11.258927	0.2041	4,291,784.216659
11.262328	0.2041	3,944,025.982898
11.265728	0.204	3,798,616.055833
11.269130	0.2041	3,773,534.019915
11.272532	0.2041	3,603,555.937581
11.275932	0.204	3,342,115.725233
11.279333	0.2041	3,260,164.872644
11.282735	0.2041	3,198,028.716419
11.286135	0.204	3,109,930.413164
11.289537	0.2041	3,076,308.608897
11.292938	0.2041	3,040,105.903621
11.296338	0.204	3,089,977.456563
11.299740	0.2041	3,101,399.611953
11.303142	0.2041	3,079,821.711189
11.306542	0.204	3,129,269.523877
11.309943	0.2041	3,018,450.839056
11.313345	0.2041	2,930,828.971254
11.316747	0.2041	3,020,731.398396
11.320147	0.204	3,010,631.909604
11.323548	0.2041	2,919,808.931845
11.326950	0.2041	2,931,287.545830
11.330350	0.204	2,940,371.618019
11.333752	0.2041	2,988,982.092111
11.337153	0.2041	3,021,932.729130
11.340553	0.204	2,972,280.235786
11.343955	0.2041	3,030,996.986111
11.347357	0.2041	3,075,836.939259
11.350757	0.204	3,027,157.884674
11.354158	0.2041	2,958,573.168715
11.357560	0.2041	2,921,744.268260
11.360960	0.204	2,962,576.969253
11.364362	0.2041	2,971,735.020403
11.367763	0.2041	2,966,161.895802
11.371163	0.204	2,995,872.124515
11.374565	0.2041	2,888,339.470086
11.377967	0.2041	2,894,462.785843
11.381367	0.204	3,043,848.809333
11.384768	0.2041	2,972,712.883364
11.388170	0.2041	2,911,971.943441
11.391570	0.204	2,937,756.284658
11.394972	0.2041	3,009,973.285717
11.398373	0.2041	3,135,642.245357
11.401773	0.204	3,111,192.546914
11.405175	0.2041	3,108,709.852633
11.408577	0.2041	3,217,017.484856
11.411977	0.204	3,178,471.779064
11.415378	0.2041	3,164,845.677575
11.418780	0.2041	3,178,331.385750
11.422180	0.204	3,079,487.205521
11.425582	0.2041	3,116,903.293642
11.428983	0.2041	3,131,808.664439
11.432383	0.204	3,029,664.021971
11.435785	0.2041	3,109,617.125094
11.439187	0.2041	3,176,122.198387
11.442587	0.204	3,078,435.366479
11.445988	0.2041	3,116,858.910269
11.449390	0.2041	3,204,376.296768
11.452790	0.204	3,172,124.928765
11.456192	0.2041	3,142,925.184510
11.459593	0.2041	3,061,151.394766
11.462993	0.204	3,055,114.174923
11.466395	0.2041	3,054,340.797154
11.469797	0.2041	3,030,783.134883
11.473197	0.204	3,129,374.605990
11.476598	0.2041	3,109,261.690146
11.480000	0.2041	3,000,056.497504
11.483400	0.204	2,902,605.971141
11.486802	0.2041	2,906,961.629591
11.490203	0.2041	2,932,374.903483
11.493603	0.204	2,877,762.701084
11.497005	0.2041	2,824,726.617003
11.500407	0.2041	2,806,090.565617
11.503807	0.204	2,850,892.426588
11.507208	0.2041	2,874,913.475597
11.510610	0.2041	2,879,438.337170
11.514010	0.204	2,848,867.686271
11.517412	0.2041	2,872,546.641555
11.520813	0.2041	2,996,026.501799
11.524213	0.204	2,979,777.010752
11.527615	0.2041	2,828,767.970723
11.531017	0.2041	2,824,450.727043
11.534417	0.204	2,933,935.794007
11.537818	0.2041	3,020,849.953265
11.541220	0.2041	2,976,824.210987
11.544620	0.204	2,919,564.237243
11.548022	0.2041	2,912,401.046163
11.551423	0.2041	2,850,442.481158
11.554823	0.204	2,850,014.105153
11.558225	0.2041	2,914,333.123600
11.561627	0.2041	2,980,739.358683
11.565027	0.204	3,134,292.263483
11.568428	0.2041	3,464,023.955085
11.571830	0.2041	3,772,501.966962
11.575230	0.204	4,025,027.360380
11.578632	0.2041	4,310,245.181853
11.582033	0.2041	4,538,429.438704
11.585433	0.204	4,725,819.065168
11.588835	0.2041	5,021,655.653443
11.592237	0.2041	5,325,347.733264
11.595637	0.204	5,516,103.501585
11.599038	0.2041	5,777,247.893636
11.602440	0.2041	6,036,484.806626
11.605840	0.204	6,157,388.570756
11.609242	0.2041	6,221,286.407206
11.612643	0.2041	6,299,103.305083
11.616043	0.204	6,661,334.399539
11.619445	0.2041	7,030,003.925783
11.622847	0.2041	7,015,222.011674
11.626247	0.204	6,986,705.954545
11.629648	0.2041	6,982,351.335372
11.633050	0.2041	6,919,835.107397
11.636450	0.204	6,773,535.856826
11.639852	0.2041	6,679,237.195841
11.643253	0.2041	6,427,148.084077
11.646653	0.204	5,897,933.494666
11.650055	0.2041	5,604,726.572607
11.653457	0.2041	5,327,691.419701
11.656857	0.204	5,089,777.593030
11.660258	0.2041	4,913,126.485530
11.663660	0.2041	4,745,282.900971
11.667062	0.2041	4,724,778.789804
11.670462	0.204	4,555,607.334273
11.673863	0.2041	4,415,874.061765
11.677265	0.2041	4,288,128.532348
11.680665	0.204	4,148,564.309966
11.684067	0.2041	4,124,509.714293
11.687468	0.2041	4,151,942.990614
11.690868	0.204	4,127,320.518099
11.694270	0.2041	4,005,345.964425
11.697672	0.2041	4,029,579.883226
11.701072	0.204	4,075,068.657875
11.704473	0.2041	3,916,392.978414
11.707875	0.2041	3,870,810.751533
11.711275	0.204	3,783,792.867302
11.714677	0.2041	3,616,981.963388
11.718078	0.2041	3,780,779.012348
11.721478	0.204	3,754,810.686217
11.724880	0.2041	3,669,268.847522
11.728282	0.2041	3,782,582.633778
11.731682	0.204	3,734,639.449838
11.735083	0.2041	3,722,396.689260
11.738485	0.2041	3,687,697.442104
11.741885	0.204	3,728,900.460940
11.745287	0.2041	3,852,613.083881
11.748688	0.2041	3,767,085.170485
11.752088	0.204	3,748,617.596854
11.755490	0.2041	3,802,663.675828
11.758892	0.2041	3,710,505.095438
11.762292	0.204	3,647,162.281412
11.765693	0.2041	3,706,039.068496
11.769095	0.2041	3,719,610.994449
11.772495	0.204	3,645,050.719603
11.775897	0.2041	3,671,766.749873
11.779298	0.2041	3,735,040.422799
11.782698	0.204	3,735,830.974396
11.786100	0.2041	3,830,602.585115
11.789502	0.2041	3,856,752.770461
11.792902	0.204	3,708,575.721189
11.796303	0.2041	3,686,529.779646
11.799705	0.2041	3,663,181.188369
11.803105	0.204	3,607,235.336773
11.806507	0.2041	3,683,903.343840
11.809908	0.2041	3,638,629.588945
11.813308	0.204	3,492,621.945220
11.816710	0.2041	3,553,083.315718
11.820112	0.2041	3,559,592.537401
11.823512	0.204	3,527,542.410249
11.826913	0.2041	3,579,336.515991
11.830315	0.2041	3,477,674.167838
11.833715	0.204	3,445,752.192614
11.837117	0.2041	3,543,982.967339
11.840518	0.2041	3,599,036.486220
11.843918	0.204	3,582,412.061809
11.847320	0.2041	3,475,177.376865
11.850722	0.2041	3,506,465.590884
11.854122	0.204	3,696,291.454372
11.857523	0.2041	3,895,254.063183
11.860925	0.2041	3,918,087.719442
11.864325	0.204	3,966,707.421753
11.867727	0.2041	4,161,749.155674
11.871128	0.2041	4,318,546.061589
11.874528	0.204	4,497,605.868951
11.877930	0.2041	4,708,387.206667
11.881332	0.2041	4,739,696.918149
11.884732	0.204	4,648,962.941209
11.888133	0.2041	4,748,002.155468
11.891535	0.2041	4,968,156.452934
11.894935	0.204	5,143,793.439048
11.898337	0.2041	5,292,825.352832
11.901738	0.2041	5,637,068.182461
11.905138	0.204	6,292,277.019460
11.908540	0.2041	7,003,185.932620
11.911942	0.2041	7,624,021.443789
11.915342	0.204	8,323,911.786872
11.918743	0.2041	9,042,169.828006
11.922145	0.2041	9,356,723.244800
11.925545	0.204	9,401,065.676430
11.928947	0.2041	9,359,398.931534
11.932348	0.2041	8,785,318.257640
11.935748	0.204	8,202,229.326618
11.939150	0.2041	7,724,272.456187
11.942552	0.2041	6,981,656.518059
11.945952	0.204	6,363,345.365197
11.949353	0.2041	5,677,603.962567
11.952755	0.2041	5,073,263.982875
11.956155	0.204	4,691,122.281517
11.959557	0.2041	4,332,886.072623
11.962958	0.2041	4,095,388.196765
11.966358	0.204	3,895,343.233937
11.969760	0.2041	3,673,452.665716
11.973162	0.2041	3,532,234.106619
11.976562	0.204	3,545,603.850617
11.979963	0.2041	3,618,740.573555
11.983365	0.2041	3,540,049.848474
11.986765	0.204	3,377,886.019529
11.990167	0.2041	3,421,944.139055
11.993568	0.2041	3,546,230.466205
11.996968	0.204	3,504,187.909435
12.000370	0.2041	3,463,954.284207
12.003772	0.2041	3,396,406.625381
12.007173	0.2041	3,375,553.417587
12.010573	0.204	3,445,413.262586
12.013975	0.2041	3,392,667.635262
12.017377	0.2041	3,405,994.764579
12.020777	0.204	3,480,730.961847
12.024178	0.2041	3,403,872.535273
12.027580	0.2041	3,388,491.229053
12.030980	0.204	3,354,425.887014
12.034382	0.2041	3,107,203.973983
12.037783	0.2041	3,120,481.603223
12.041183	0.204	3,304,177.313250
12.044585	0.2041	3,345,528.314437
12.047987	0.2041	3,423,249.444121
12.051387	0.204	3,475,331.647731
12.054788	0.2041	3,530,639.799513
12.058190	0.2041	3,596,859.307183
12.061590	0.204	3,533,252.306590
12.064992	0.2041	3,515,021.324969
12.068393	0.2041	3,623,479.069256
12.071793	0.204	3,731,537.524543
12.075195	0.2041	3,662,886.090297
12.078597	0.2041	3,691,572.631115
12.081997	0.204	3,911,074.552418
12.085398	0.2041	3,809,107.131931
12.088800	0.2041	3,622,562.574201
12.092200	0.204	3,687,127.916674
12.095602	0.2041	3,626,781.116385
12.099003	0.2041	3,412,746.834613
12.102403	0.204	3,385,472.644622
12.105805	0.2041	3,447,472.769070
12.109207	0.2041	3,471,717.064603
12.112607	0.204	3,380,857.392139
12.116008	0.2041	3,225,380.905915
12.119410	0.2041	3,265,754.987910
12.122810	0.204	3,400,574.625631
12.126212	0.2041	3,423,260.641869
12.129613	0.2041	3,290,534.942434
12.133013	0.204	3,265,905.983092
12.136415	0.2041	3,347,719.493127
12.139817	0.2041	3,282,373.820140
12.143217	0.204	3,210,698.512943
12.146618	0.2041	3,283,928.225399
12.150020	0.2041	3,319,470.751802
12.153420	0.204	3,233,460.524391
12.156822	0.2041	3,217,118.334488
12.160223	0.2041	3,334,622.048159
12.163623	0.204	3,479,546.090733
12.167025	0.2041	3,507,941.451664
12.170427	0.2041	3,478,317.269283
12.173827	0.204	3,528,152.306561
12.177228	0.2041	3,621,079.464401
12.180630	0.2041	3,701,862.359341
12.184030	0.204	3,695,732.886169
12.187432	0.2041	3,631,629.623844
12.190833	0.2041	3,662,784.204846
12.194233	0.204	3,615,811.763060
12.197635	0.2041	3,519,576.904690
12.201037	0.2041	3,619,942.209400
12.204437	0.204	3,620,202.774015
12.207838	0.2041	3,506,359.930223
12.211240	0.2041	3,559,274.079168
12.214640	0.204	3,602,265.048447
12.218042	0.2041	3,651,813.631415
12.221443	0.2041	3,682,682.530025
12.224843	0.204	3,651,978.604349
12.228245	0.2041	3,688,475.187967
12.231647	0.2041	3,791,216.575696
12.235047	0.204	3,788,581.443266
12.238448	0.2041	3,809,868.777825
12.241850	0.2041	3,917,245.729578
12.245250	0.204	4,001,543.411107
12.248652	0.2041	4,035,397.129346
12.252053	0.2041	4,083,507.438348
12.255453	0.204	4,129,275.983193
12.258855	0.2041	4,172,463.769233
12.262257	0.2041	4,354,533.250128
