File Path	chrom:TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	2026_04_17_1127
Injection Number	41
Position	151
Comment	Terroson EP 6055 -- 28 Tage
Processing Method	VDA T-Ä Auswertung Logemann
Instrument Method	SDM
Type	Unknown
Status	Finished
Injection Date	4/18/2026
Injection Time	12:19:03 AM
Injection Volume (µl)	20.00
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.000685
Time Max. (min)	59.999997
Data Points	16760
Detector	ISQ
Generating Data System	Chromeleon 7.2.9 Build 11323 (300176)
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	1,995,061.855691
Signal Max.	4,573,773,407.227210
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406699

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
28.117930	0.204	9,689,356.330484
28.121332	0.2041	8,808,336.385952
28.124733	0.2041	8,285,516.626683
28.128133	0.204	8,034,068.220031
28.131535	0.2041	8,031,376.783263
28.134937	0.2041	7,943,784.840577
28.138337	0.204	7,638,971.341830
28.141738	0.2041	7,635,126.714179
28.145140	0.2041	7,700,018.156329
28.148540	0.204	7,570,279.665704
28.151942	0.2041	7,716,607.923272
28.155343	0.2041	7,696,717.448315
28.158743	0.204	7,283,400.803965
28.162145	0.2041	7,150,664.766435
28.165547	0.2041	6,923,507.335008
28.168947	0.204	6,637,646.885247
28.172348	0.2041	6,738,420.857204
28.175750	0.2041	6,509,365.895971
28.179150	0.204	6,215,574.066656
28.182552	0.2041	6,181,392.543709
28.185953	0.2041	6,088,965.379423
28.189353	0.204	6,047,295.710090
28.192755	0.2041	5,901,432.970280
28.196157	0.2041	5,801,674.125009
28.199557	0.204	5,862,857.390515
28.202958	0.2041	5,762,701.980920
28.206360	0.2041	5,604,395.120413
28.209760	0.204	5,647,717.396334
28.213162	0.2041	5,772,674.543622
28.216563	0.2041	5,711,233.752292
28.219963	0.204	5,593,637.108438
28.223365	0.2041	5,491,597.085207
28.226767	0.2041	5,590,552.277787
28.230167	0.204	5,716,372.983882
28.233568	0.2041	5,724,132.457724
28.236970	0.2041	5,861,216.638888
28.240370	0.204	5,964,509.155471
28.243772	0.2041	5,922,694.746921
28.247173	0.2041	5,789,450.201006
28.250573	0.204	5,811,458.730765
28.253975	0.2041	5,935,933.829361
28.257377	0.2041	5,969,651.216624
28.260777	0.204	6,034,571.065689
28.264178	0.2041	5,940,238.841816
28.267580	0.2041	6,033,280.520108
28.270980	0.204	6,416,651.637664
28.274382	0.2041	6,598,442.812335
28.277783	0.2041	6,461,778.619633
28.281183	0.204	6,297,092.889235
28.284585	0.2041	6,335,960.127913
28.287987	0.2041	6,529,064.493320
28.291387	0.204	6,645,607.303027
28.294788	0.2041	6,719,301.182460
28.298190	0.2041	6,993,507.462834
28.301590	0.204	7,336,288.911150
28.304992	0.2041	7,476,402.959863
28.308393	0.2041	7,442,212.329665
28.311793	0.204	7,418,906.270777
28.315195	0.2041	7,365,187.618360
28.318597	0.2041	7,319,049.895198
28.321997	0.204	7,242,184.533257
28.325398	0.2041	7,006,533.822608
28.328800	0.2041	6,741,415.425530
28.332200	0.204	6,582,175.106680
28.335602	0.2041	6,345,272.183154
28.339003	0.2041	6,097,023.462861
28.342403	0.204	6,109,460.056433
28.345805	0.2041	5,990,538.468606
28.349207	0.2041	5,789,918.579160
28.352607	0.204	5,858,333.313375
28.356008	0.2041	5,873,152.093513
28.359410	0.2041	5,749,757.348353
28.362810	0.204	5,722,875.334609
28.366212	0.2041	5,597,837.970502
28.369613	0.2041	5,481,838.989031
28.373013	0.204	5,707,774.400787
28.376415	0.2041	5,750,320.067637
28.379817	0.2041	5,674,680.958755
28.383217	0.204	5,681,166.415275
28.386618	0.2041	5,538,229.433616
28.390020	0.2041	5,490,894.032905
28.393420	0.204	5,545,297.840300
28.396822	0.2041	5,679,127.896633
28.400223	0.2041	5,773,367.351867
28.403623	0.204	5,665,620.148403
28.407025	0.2041	5,699,500.538044
28.410427	0.2041	5,707,479.824914
28.413827	0.204	5,741,852.275032
28.417228	0.2041	6,116,523.966586
28.420630	0.2041	6,286,773.509338
28.424030	0.204	6,341,768.334773
28.427432	0.2041	6,466,359.583770
28.430833	0.2041	6,515,160.384107
28.434233	0.204	6,546,676.389124
28.437635	0.2041	6,593,983.395594
28.441037	0.2041	6,603,989.550543
28.444438	0.2041	6,444,896.639699
28.447838	0.204	6,280,767.945078
28.451240	0.2041	6,130,435.355922
28.454642	0.2041	6,177,225.411709
28.458042	0.204	6,038,917.939623
28.461443	0.2041	5,645,949.596698
28.464845	0.2041	5,664,488.187840
28.468245	0.204	5,680,509.385320
28.471647	0.2041	5,654,780.780661
28.475048	0.2041	5,876,153.995401
28.478448	0.204	5,984,108.828588
28.481850	0.2041	6,036,163.913581
28.485252	0.2041	6,197,928.868197
28.488652	0.204	6,381,256.326875
28.492053	0.2041	6,348,036.328918
28.495455	0.2041	6,329,090.990539
28.498855	0.204	6,692,286.363222
28.502257	0.2041	6,961,677.960218
28.505658	0.2041	7,135,374.348614
28.509058	0.204	7,414,914.199977
28.512460	0.2041	7,541,271.673431
28.515862	0.2041	7,562,563.081220
28.519262	0.204	7,680,365.426202
28.522663	0.2041	7,717,888.974532
28.526065	0.2041	7,730,509.458936
28.529465	0.204	7,585,742.243170
28.532867	0.2041	7,286,727.197715
28.536268	0.2041	7,344,696.955381
28.539668	0.204	7,167,971.726220
28.543070	0.2041	6,804,891.307750
28.546472	0.2041	6,699,692.442249
28.549872	0.204	6,542,058.080409
28.553273	0.2041	6,425,722.412652
28.556675	0.2041	6,430,927.803088
28.560075	0.204	6,317,604.999104
28.563477	0.2041	6,062,775.517454
28.566878	0.2041	6,113,792.662641
28.570278	0.204	6,131,925.076626
28.573680	0.2041	6,184,139.246151
28.577082	0.2041	6,761,399.349985
28.580482	0.204	7,485,886.117516
28.583883	0.2041	8,657,145.001965
28.587285	0.2041	10,754,434.330699
28.590685	0.204	14,195,575.777123
28.594087	0.2041	19,804,734.930801
28.597488	0.2041	28,180,615.569268
28.600888	0.204	39,376,529.948250
28.604290	0.2041	54,078,376.866052
28.607692	0.2041	73,204,397.233143
28.611092	0.204	96,603,038.276738
28.614493	0.2041	125,227,916.729017
28.617895	0.2041	155,650,653.452726
28.621295	0.204	181,759,234.065968
28.624697	0.2041	205,984,872.165676
28.628098	0.2041	227,581,492.049680
28.631498	0.204	238,624,679.264466
28.634900	0.2041	239,125,826.493696
28.638302	0.2041	228,285,626.133040
28.641702	0.204	205,601,614.994398
28.645103	0.2041	179,569,918.360965
28.648505	0.2041	152,989,539.754264
28.651905	0.204	125,686,068.065256
28.655307	0.2041	98,401,546.585352
28.658708	0.2041	73,140,892.761655
28.662108	0.204	54,495,882.536045
28.665510	0.2041	40,746,051.964881
28.668912	0.2041	30,309,658.449626
28.672312	0.204	23,394,567.626041
28.675713	0.2041	18,486,439.084574
28.679115	0.2041	15,319,240.573681
28.682515	0.204	13,204,631.615252
28.685917	0.2041	11,708,726.252681
28.689318	0.2041	10,869,506.564360
28.692718	0.204	10,227,301.299290
28.696120	0.2041	9,720,082.513108
28.699522	0.2041	9,346,413.868221
28.702922	0.204	8,907,764.900615
28.706323	0.2041	8,748,717.566746
28.709725	0.2041	8,708,279.388512
28.713125	0.204	8,385,596.188304
28.716527	0.2041	8,141,552.514889
28.719928	0.2041	8,248,785.158079
28.723328	0.204	8,345,569.755332
28.726730	0.2041	8,026,102.818857
28.730132	0.2041	7,951,729.628406
28.733532	0.204	8,075,830.841227
28.736933	0.2041	8,086,352.553709
28.740335	0.2041	8,272,328.543882
28.743735	0.204	8,484,364.164456
28.747137	0.2041	8,215,975.749451
28.750538	0.2041	7,989,143.009080
28.753938	0.204	8,117,699.984764
28.757340	0.2041	7,988,696.297442
28.760742	0.2041	7,719,948.639883
28.764142	0.204	7,473,873.614413
28.767543	0.2041	7,396,663.092392
28.770945	0.2041	7,241,747.939761
28.774345	0.204	7,114,285.669633
28.777747	0.2041	7,081,863.851837
28.781148	0.2041	6,868,253.994779
28.784550	0.2041	6,795,596.608073
28.787950	0.204	6,859,140.128876
28.791352	0.2041	6,876,864.327304
28.794753	0.2041	6,700,564.344738
28.798153	0.204	6,600,347.849331
28.801555	0.2041	6,597,941.538628
28.804957	0.2041	6,710,833.401105
28.808357	0.204	7,063,073.257990
28.811758	0.2041	7,124,422.898569
28.815160	0.2041	7,334,941.422825
28.818560	0.204	7,646,968.620002
28.821962	0.2041	7,601,395.473296
28.825363	0.2041	7,899,192.680101
28.828763	0.204	8,233,314.082551
28.832165	0.2041	8,323,414.650525
28.835567	0.2041	8,320,076.422739
28.838967	0.204	8,197,856.875957
28.842368	0.2041	8,040,900.731084
28.845770	0.2041	7,759,709.872854
28.849170	0.204	7,369,562.159031
28.852572	0.2041	7,252,605.603125
28.855973	0.2041	7,356,289.897360
28.859373	0.204	7,049,742.635875
28.862775	0.2041	6,986,918.131121
28.866177	0.2041	7,021,662.216592
28.869577	0.204	6,724,138.081213
28.872978	0.2041	6,681,264.493618
28.876380	0.2041	6,808,979.004710
28.879780	0.204	6,734,539.098556
28.883182	0.2041	6,647,653.824772
28.886583	0.2041	6,772,989.688544
28.889983	0.204	6,759,150.495111
28.893385	0.2041	6,895,441.782027
28.896787	0.2041	7,486,589.341216
28.900187	0.204	8,287,110.399525
28.903588	0.2041	9,631,498.099305
28.906990	0.2041	11,963,536.663953
28.910390	0.204	15,803,358.827223
28.913792	0.2041	21,191,273.981047
28.917193	0.2041	28,584,309.473892
28.920593	0.204	38,673,619.734398
28.923995	0.2041	50,595,608.830385
28.927397	0.2041	63,993,977.080065
28.930797	0.204	80,465,199.986474
28.934198	0.2041	98,416,967.226909
28.937600	0.2041	112,337,258.161733
28.941000	0.204	122,739,759.316665
28.944402	0.2041	132,079,356.741085
28.947803	0.2041	135,617,247.490161
28.951203	0.204	135,580,622.493211
28.954605	0.2041	128,988,790.470288
28.958007	0.2041	114,570,726.980572
28.961407	0.204	101,731,391.545984
28.964808	0.2041	85,368,080.133807
28.968210	0.2041	69,099,097.261906
28.971610	0.204	56,452,592.327838
28.975012	0.2041	43,830,079.377617
28.978413	0.2041	33,329,731.698069
28.981813	0.204	25,153,702.056056
28.985215	0.2041	19,365,915.812675
28.988617	0.2041	15,201,386.780242
28.992017	0.204	12,561,281.575815
28.995418	0.2041	10,764,187.666340
28.998820	0.2041	9,537,472.845162
29.002220	0.204	8,874,714.184140
29.005622	0.2041	8,683,164.283850
29.009023	0.2041	8,800,239.365001
29.012423	0.204	9,206,189.512008
29.015825	0.2041	9,864,801.478725
29.019227	0.2041	10,985,925.169085
29.022627	0.204	12,909,814.214733
29.026028	0.2041	15,224,440.172121
29.029430	0.2041	18,176,460.543996
29.032830	0.204	22,445,779.908460
29.036232	0.2041	27,329,320.599558
29.039633	0.2041	32,494,682.293864
29.043033	0.204	37,948,048.087069
29.046435	0.2041	43,539,328.731286
29.049837	0.2041	48,316,817.635272
29.053237	0.204	51,886,616.305256
29.056638	0.2041	54,861,704.125411
29.060040	0.2041	55,143,447.601785
29.063440	0.204	54,157,527.832611
29.066842	0.2041	52,250,475.973140
29.070243	0.2041	47,288,031.140134
29.073643	0.204	40,921,576.484556
29.077045	0.2041	34,590,851.147818
29.080447	0.2041	29,232,678.866917
29.083847	0.204	23,902,533.237279
29.087248	0.2041	19,055,063.705428
29.090650	0.2041	15,947,962.311202
29.094050	0.204	13,510,031.942290
29.097452	0.2041	11,623,158.770407
29.100853	0.2041	10,404,853.527179
29.104253	0.204	9,373,461.767263
29.107655	0.2041	8,715,147.808204
29.111057	0.2041	8,715,623.445174
29.114457	0.204	8,861,636.812859
29.117858	0.2041	8,825,112.783245
29.121260	0.2041	8,633,567.713924
29.124662	0.2041	8,684,689.386005
29.128062	0.204	8,798,530.713582
29.131463	0.2041	8,566,672.741218
29.134865	0.2041	8,390,636.888829
29.138265	0.204	8,425,967.379652
29.141667	0.2041	8,600,370.806231
29.145068	0.2041	8,857,941.660482
29.148468	0.204	8,979,326.010907
29.151870	0.2041	9,296,765.544693
29.155272	0.2041	9,992,843.586218
29.158672	0.204	10,543,089.372980
29.162073	0.2041	11,313,247.889436
29.165475	0.2041	12,410,880.368544
29.168875	0.204	13,207,058.665968
29.172277	0.2041	14,061,234.254406
29.175678	0.2041	14,765,282.744944
29.179078	0.204	14,959,581.229573
29.182480	0.2041	15,401,466.216123
29.185882	0.2041	16,015,252.597410
29.189282	0.204	15,607,024.627915
29.192683	0.2041	14,641,465.831741
29.196085	0.2041	14,018,608.381795
29.199485	0.204	13,374,732.626894
29.202887	0.2041	12,526,785.163662
29.206288	0.2041	11,150,462.881336
29.209688	0.204	10,127,785.005740
29.213090	0.2041	9,511,238.421158
29.216492	0.2041	8,518,646.762296
29.219892	0.204	7,840,092.823341
29.223293	0.2041	7,501,437.858517
29.226695	0.2041	7,127,452.147628
29.230095	0.204	6,919,928.876547
29.233497	0.2041	6,833,413.077787
29.236898	0.2041	6,648,032.957096
29.240298	0.204	6,442,832.178814
29.243700	0.2041	6,339,082.073825
29.247102	0.2041	6,348,183.121080
29.250502	0.204	6,454,280.053712
29.253903	0.2041	6,617,197.079949
29.257305	0.2041	6,712,009.074739
29.260705	0.204	6,815,777.711979
29.264107	0.2041	7,045,620.406566
29.267508	0.2041	7,240,330.296429
29.270908	0.204	7,356,593.714227
29.274310	0.2041	7,556,947.330275
29.277712	0.2041	7,868,908.527335
29.281112	0.204	8,256,889.575247
29.284513	0.2041	8,843,152.013990
29.287915	0.2041	9,615,796.445142
29.291315	0.204	10,739,410.019129
29.294717	0.2041	12,522,487.067402
29.298118	0.2041	14,637,245.400486
29.301518	0.204	16,848,784.348853
29.304920	0.2041	19,887,115.006674
29.308322	0.2041	23,774,748.658452
29.311722	0.204	27,586,931.623898
29.315123	0.2041	31,077,066.870398
29.318525	0.2041	34,743,455.509034
29.321925	0.204	37,590,009.099750
29.325327	0.2041	38,591,290.936535
29.328728	0.2041	38,557,092.878555
29.332128	0.204	38,186,421.703710
29.335530	0.2041	37,266,440.106576
29.338932	0.2041	35,796,254.328112
29.342332	0.204	35,419,144.390651
29.345733	0.2041	36,599,612.285606
29.349135	0.2041	39,223,301.362179
29.352535	0.204	44,683,955.671515
29.355937	0.2041	53,456,970.158379
29.359338	0.2041	65,553,373.669861
29.362738	0.204	79,574,800.908962
29.366140	0.2041	94,649,702.780540
29.369542	0.2041	110,638,472.635697
29.372942	0.204	125,112,346.660375
29.376343	0.2041	139,082,049.776755
29.379745	0.2041	148,621,209.908598
29.383145	0.204	147,156,371.374774
29.386547	0.2041	140,383,299.672954
29.389948	0.2041	131,168,871.287760
29.393348	0.204	115,859,752.082079
29.396750	0.2041	98,066,504.375739
29.400152	0.2041	80,841,768.918034
29.403552	0.204	65,822,221.226440
29.406953	0.2041	53,177,245.232634
29.410355	0.2041	40,154,950.973396
29.413755	0.204	30,506,977.110222
29.417157	0.2041	24,498,882.294820
29.420558	0.2041	19,567,654.040021
29.423958	0.204	16,491,912.451270
29.427360	0.2041	14,042,323.141608
29.430762	0.2041	12,468,892.161900
29.434162	0.204	11,971,781.537823
29.437563	0.2041	11,324,172.529712
29.440965	0.2041	10,865,859.402622
29.444365	0.204	10,846,819.297648
29.447767	0.2041	10,566,295.913643
29.451168	0.2041	10,321,565.677297
29.454568	0.204	10,286,834.085894
29.457970	0.2041	10,223,363.090672
29.461372	0.2041	10,316,702.908541
29.464773	0.2041	10,232,733.839737
29.468173	0.204	9,956,421.131778
29.471575	0.2041	9,633,229.326672
29.474977	0.2041	9,581,866.108674
29.478377	0.204	9,813,006.972448
29.481778	0.2041	9,784,600.957134
29.485180	0.2041	10,046,306.009397
29.488580	0.204	10,872,068.697104
29.491982	0.2041	11,841,207.349321
29.495383	0.2041	13,543,256.651975
29.498783	0.204	16,113,547.722763
29.502185	0.2041	19,482,039.781699
29.505587	0.2041	23,616,325.072421
29.508987	0.204	28,120,961.220636
29.512388	0.2041	32,953,897.176597
29.515790	0.2041	37,443,385.816957
29.519190	0.204	42,264,820.244830
29.522592	0.2041	46,612,912.070215
29.525993	0.2041	49,141,931.361002
29.529393	0.204	50,989,672.142724
29.532795	0.2041	50,879,885.564742
29.536197	0.2041	49,002,276.938343
29.539597	0.204	47,081,998.606409
29.542998	0.2041	44,181,454.633525
29.546400	0.2041	41,281,358.465232
29.549800	0.204	38,082,098.890371
29.553202	0.2041	34,125,643.936669
29.556603	0.2041	30,995,146.364240
29.560003	0.204	28,230,627.648990
29.563405	0.2041	25,572,028.623808
29.566807	0.2041	23,122,732.086570
29.570207	0.204	20,651,496.128385
29.573608	0.2041	17,895,565.341914
29.577010	0.2041	15,689,272.069733
29.580410	0.204	14,142,664.819872
29.583812	0.2041	12,706,919.341771
29.587213	0.2041	11,242,422.448081
29.590613	0.204	10,036,980.288489
29.594015	0.2041	9,452,986.090535
29.597417	0.2041	8,770,026.165434
29.600817	0.204	8,103,603.641096
29.604218	0.2041	7,978,726.437012
29.607620	0.2041	8,036,834.178638
29.611020	0.204	8,212,692.947204
29.614422	0.2041	8,603,780.995809
29.617823	0.2041	9,171,126.471759
29.621223	0.204	9,925,010.365695
29.624625	0.2041	10,690,584.641039
29.628027	0.2041	11,712,681.046100
29.631427	0.204	12,528,451.423056
29.634828	0.2041	13,281,487.623006
29.638230	0.2041	14,056,968.548420
29.641630	0.204	14,297,504.421483
29.645032	0.2041	14,447,656.085115
29.648433	0.2041	14,689,222.612283
29.651833	0.204	14,337,659.098354
29.655235	0.2041	13,615,670.600128
29.658637	0.2041	13,287,802.529372
29.662037	0.204	12,663,371.813300
29.665438	0.2041	11,864,376.486682
29.668840	0.2041	11,534,815.380194
29.672240	0.204	11,059,832.933578
29.675642	0.2041	10,540,924.785678
29.679043	0.2041	10,155,495.420749
29.682443	0.204	9,761,544.114999
29.685845	0.2041	9,492,769.179903
29.689247	0.2041	8,966,122.744665
29.692647	0.204	8,667,123.917181
29.696048	0.2041	8,667,996.030635
29.699450	0.2041	8,438,073.537362
29.702850	0.204	8,363,807.732867
29.706252	0.2041	8,426,273.848848
29.709653	0.2041	8,219,731.555503
29.713053	0.204	8,068,686.410177
29.716455	0.2041	8,157,114.554318
29.719857	0.2041	7,947,455.417960
29.723257	0.204	7,842,659.326978
29.726658	0.2041	7,755,981.639070
29.730060	0.2041	7,483,868.391866
29.733460	0.204	7,363,735.568796
29.736862	0.2041	7,487,621.480885
29.740263	0.2041	7,627,415.801497
29.743663	0.204	7,501,934.937501
29.747065	0.2041	7,544,361.860380
29.750467	0.2041	7,513,193.496735
29.753867	0.204	7,311,681.442541
29.757268	0.2041	7,269,351.337293
29.760670	0.2041	7,213,307.218771
29.764070	0.204	7,006,491.027936
29.767472	0.2041	6,907,415.096554
29.770873	0.2041	6,980,135.636913
29.774273	0.204	7,010,743.753743
29.777675	0.2041	6,910,554.469857
29.781077	0.2041	6,656,376.514692
29.784477	0.204	6,719,341.879020
29.787878	0.2041	6,888,587.414948
29.791280	0.2041	6,795,555.009031
29.794680	0.204	6,682,443.750858
29.798082	0.2041	6,599,899.115648
29.801483	0.2041	6,632,712.015969
29.804883	0.204	6,715,926.323634
29.808285	0.2041	6,640,309.927326
29.811687	0.2041	6,513,753.084645
29.815088	0.2041	6,465,158.599253
29.818488	0.204	6,615,470.800092
29.821890	0.2041	6,678,187.052437
29.825292	0.2041	6,541,507.109150
29.828692	0.204	6,718,124.814421
29.832093	0.2041	7,001,211.387454
29.835495	0.2041	6,866,550.099588
29.838895	0.204	6,908,424.037997
29.842297	0.2041	7,224,922.971704
29.845698	0.2041	7,285,679.099156
29.849098	0.204	7,304,740.420062
29.852500	0.2041	7,397,870.972492
29.855902	0.2041	7,408,440.950778
29.859302	0.204	7,568,663.002792
29.862703	0.2041	7,834,454.399378
29.866105	0.2041	7,852,286.862901
29.869505	0.204	7,779,467.244458
29.872907	0.2041	7,819,759.950438
29.876308	0.2041	7,826,613.793959
29.879708	0.204	7,808,555.939396
29.883110	0.2041	7,913,057.105892
29.886512	0.2041	8,156,528.043729
29.889912	0.204	8,380,738.636393
29.893313	0.2041	8,538,288.150572
29.896715	0.2041	8,762,003.688411
29.900115	0.204	9,010,779.032687
29.903517	0.2041	9,323,149.855333
29.906918	0.2041	9,797,848.373176
29.910318	0.204	10,376,090.594184
29.913720	0.2041	10,876,846.634681
29.917122	0.2041	11,261,878.442094
29.920522	0.204	11,721,452.385928
29.923923	0.2041	12,274,812.696596
29.927325	0.2041	12,816,508.067880
29.930725	0.204	13,137,345.731852
29.934127	0.2041	13,211,591.193402
29.937528	0.2041	12,975,406.772902
29.940928	0.204	12,681,891.197716
29.944330	0.2041	12,576,357.187266
29.947732	0.2041	12,075,199.523433
29.951132	0.204	11,283,407.369350
29.954533	0.2041	10,489,651.149028
29.957935	0.2041	9,715,961.492608
29.961335	0.204	9,252,672.130126
29.964737	0.2041	8,623,356.969317
29.968138	0.2041	8,020,365.348273
29.971538	0.204	7,940,852.252467
29.974940	0.2041	7,766,037.298441
29.978342	0.2041	7,506,120.122547
29.981742	0.204	7,442,056.618731
29.985143	0.2041	7,557,023.768969
29.988545	0.2041	7,617,142.873014
29.991945	0.204	7,546,694.186481
29.995347	0.2041	7,645,610.111896
29.998748	0.2041	7,694,970.563254
30.002148	0.204	7,612,754.577704
30.005550	0.2041	7,718,456.058739
30.008952	0.2041	7,876,353.501355
30.012352	0.204	7,949,872.225451
30.015753	0.2041	8,098,125.266298
30.019155	0.2041	8,512,268.159941
30.022555	0.204	8,665,856.919091
30.025957	0.2041	8,636,070.717519
30.029358	0.2041	8,937,396.054070
30.032758	0.204	9,171,570.342272
30.036160	0.2041	9,460,087.701288
30.039562	0.2041	9,521,647.091897
30.042962	0.204	9,564,544.903113
30.046363	0.2041	9,828,756.483452
30.049765	0.2041	9,625,775.485305
30.053165	0.204	9,218,088.746867
30.056567	0.2041	9,068,471.355454
30.059968	0.2041	8,858,028.672131
30.063368	0.204	8,375,275.515776
30.066770	0.2041	7,836,025.962546
30.070172	0.2041	7,441,662.993618
30.073572	0.204	7,375,924.247613
30.076973	0.2041	7,177,643.254291
30.080375	0.2041	6,988,498.580143
30.083775	0.204	7,037,816.671398
30.087177	0.2041	7,081,394.879180
30.090578	0.2041	7,086,783.323697
30.093978	0.204	6,888,236.422970
30.097380	0.2041	6,979,908.766721
30.100782	0.2041	7,204,035.424732
30.104182	0.204	7,165,098.681283
30.107583	0.2041	7,115,573.788471
30.110985	0.2041	7,106,719.233324
30.114385	0.204	7,226,273.329314
30.117787	0.2041	7,253,569.276863
30.121188	0.2041	7,199,201.481511
30.124588	0.204	7,228,517.646389
30.127990	0.2041	7,096,960.546543
30.131392	0.2041	7,039,129.049825
30.134792	0.204	6,951,065.410882
30.138193	0.2041	6,801,425.906189
30.141595	0.2041	6,886,778.730212
30.144995	0.204	6,899,344.732068
30.148397	0.2041	6,825,243.421160
30.151798	0.2041	6,761,652.761426
30.155200	0.2041	6,753,027.227834
30.158600	0.204	6,655,689.697556
30.162002	0.2041	6,703,520.493925
30.165403	0.2041	6,788,129.526334
30.168803	0.204	6,668,303.992341
30.172205	0.2041	6,794,439.007156
30.175607	0.2041	6,897,996.792560
30.179007	0.204	6,998,822.493969
30.182408	0.2041	7,141,944.791141
30.185810	0.2041	7,280,129.943514
30.189210	0.204	7,451,178.634974
30.192612	0.2041	7,475,724.423424
30.196013	0.2041	7,486,592.219394
30.199413	0.204	7,645,863.652505
30.202815	0.2041	8,090,312.016384
30.206217	0.2041	8,613,941.583813
30.209617	0.204	9,023,560.652380
30.213018	0.2041	9,628,689.102479
30.216420	0.2041	10,226,177.022749
30.219820	0.204	10,467,821.551436
30.223222	0.2041	10,808,507.576021
30.226623	0.2041	11,216,914.218334
30.230023	0.204	11,288,352.595060
30.233425	0.2041	11,314,062.265904
30.236827	0.2041	11,496,447.582644
30.240227	0.204	11,278,130.808612
30.243628	0.2041	11,104,798.053597
30.247030	0.2041	11,026,345.823864
30.250430	0.204	10,614,243.436635
30.253832	0.2041	10,365,552.353670
30.257233	0.2041	10,082,798.286502
30.260633	0.204	9,863,671.731762
30.264035	0.2041	9,810,238.587877
30.267437	0.2041	9,594,524.509912
30.270837	0.204	9,431,169.075719
30.274238	0.2041	9,461,658.566946
30.277640	0.2041	9,459,875.057802
30.281040	0.204	9,349,981.829291
30.284442	0.2041	9,273,086.278428
30.287843	0.2041	9,514,007.790270
30.291243	0.204	9,989,618.774330
30.294645	0.2041	10,356,917.550192
30.298047	0.2041	10,654,449.723671
30.301447	0.204	10,813,689.286213
30.304848	0.2041	10,888,856.870308
30.308250	0.2041	10,769,775.293707
30.311650	0.204	10,522,070.968652
30.315052	0.2041	10,512,639.829253
30.318453	0.2041	10,314,367.682521
30.321853	0.204	10,017,481.564270
30.325255	0.2041	9,819,679.377493
30.328657	0.2041	9,827,843.899642
30.332057	0.204	10,091,935.727872
30.335458	0.2041	10,426,894.323972
30.338860	0.2041	11,014,560.790548
30.342260	0.204	11,595,965.154137
30.345662	0.2041	12,181,950.719685
30.349063	0.2041	12,693,284.751196
30.352463	0.204	12,788,677.947784
30.355865	0.2041	12,973,992.369429
30.359267	0.2041	12,932,887.615279
30.362667	0.204	12,565,215.069186
30.366068	0.2041	12,187,079.958064
30.369470	0.2041	11,572,154.677107
30.372870	0.204	10,953,186.479873
30.376272	0.2041	10,309,177.938764
30.379673	0.2041	9,803,294.799538
30.383073	0.204	9,240,614.052025
30.386475	0.2041	8,654,087.727540
30.389877	0.2041	8,216,386.352459
30.393277	0.204	7,710,428.472164
30.396678	0.2041	7,520,550.888198
30.400080	0.2041	7,463,978.068143
30.403480	0.204	7,176,237.951925
30.406882	0.2041	7,115,917.199191
30.410283	0.2041	7,265,807.105837
30.413683	0.204	7,429,767.435212
30.417085	0.2041	7,990,181.326729
30.420487	0.2041	8,611,339.525248
30.423887	0.204	9,266,119.895802
30.427288	0.2041	10,469,028.604588
30.430690	0.2041	12,368,967.657055
30.434090	0.204	14,604,008.569698
30.437492	0.2041	16,798,944.791856
30.440893	0.2041	19,688,563.056581
30.444293	0.204	22,847,598.472767
30.447695	0.2041	25,716,674.726170
30.451097	0.2041	28,888,680.703377
30.454497	0.204	31,412,517.173335
30.457898	0.2041	32,822,743.394237
30.461300	0.2041	33,897,938.591812
30.464700	0.204	34,051,735.202931
30.468102	0.2041	32,317,227.778974
30.471503	0.2041	29,878,942.859062
30.474903	0.204	27,558,853.824393
30.478305	0.2041	24,400,690.674061
30.481707	0.2041	20,946,271.072132
30.485107	0.204	18,048,744.138660
30.488508	0.2041	15,720,034.211632
30.491910	0.2041	13,830,434.042644
30.495312	0.2041	12,162,593.646404
30.498712	0.204	11,012,120.783138
30.502113	0.2041	10,349,454.844402
30.505515	0.2041	10,109,420.306420
30.508915	0.204	10,118,631.657350
30.512317	0.2041	10,739,862.768791
30.515718	0.2041	11,994,673.796093
30.519118	0.204	13,602,872.251295
30.522520	0.2041	15,867,344.990282
30.525922	0.2041	18,121,183.174927
30.529322	0.204	20,465,348.404513
30.532723	0.2041	22,730,897.237976
30.536125	0.2041	24,424,122.575540
30.539525	0.204	25,853,299.743149
30.542927	0.2041	26,075,617.901253
30.546328	0.2041	25,022,244.504830
30.549728	0.204	23,462,770.899888
30.553130	0.2041	21,492,553.337715
30.556532	0.2041	19,473,472.544786
30.559932	0.204	17,167,772.374437
30.563333	0.2041	14,597,376.845257
30.566735	0.2041	12,584,461.149403
30.570135	0.204	11,196,593.792194
